pathway	padj	NES	size	leadingEdge
e2f targets	7.14e-10	2.78	190	LMNB1,NUP107,IPO7,SMC4,NBN,LIG1,DUT,SMC1A,STAG1,MCM4,RNASEH2A,USP1,RRM2,BRCA1,PA2G4,MCM6,MCM7,EZH2,CDKN2A,DDX39A,RFC3,DEK,LBR,CDC25B,RAD51AP1,HMGB2,DSCC1,BRCA2,POLD1,SMC3,BIRC5,CDKN3,WDR90,MCM3,RAD1,RBBP7,NCAPD2,SPAG5,RFC1,SRSF2,MSH2,RAD50,NUP205,POLD3,PDS5B,XPO1,HMMR,CDK4,RAD21,TFRC,CENPM,CSE1L,PTTG1,SNRPB,KIF4A,CDK1,NAP1L1,DLGAP5,DCLRE1B,DNMT1,TOP2A,TRIP13,TIMELESS,SPC25,SRSF1,CDCA3,ANP32E,TACC3,MAD2L1,CCNE1,CCP110,SLBP,E2F8,PRKDC,MMS22L,CDC20,HNRNPD,MCM2,TCF19,AURKB,ATAD2,LUC7L3,ESPL1,CHEK1,GINS1,ASF1B,NOLC1,CBX5,TIPIN,RACGAP1,POP7,NUP153,PSMC3IP,POLA2,H2AZ1,TUBB,TP53,RFC2,GINS3,PNN,GSPT1,NASP,DEPDC1,HMGA1,CTCF,CCNB2,AK2,TMPO,KIF2C,DCTPP1,MYBL2,ILF3,POLE4,PSIP1,NUDT21,CDCA8,UBR7,MCM5,RANBP1,H2AX,TRA2B,SUV39H1,AURKA,JPT1,RPA2,PLK1,UBE2T,CKS1B,PHF5A,ORC2,PLK4
g2m checkpoint	7.14e-10	2.74	194	LMNB1,HNRNPU,SMC4,SMC1A,YTHDC1,STAG1,CDC7,H2BC12,NEK2,MCM6,EXO1,EZH2,DDX39A,NUSAP1,LBR,CDC25B,EFNA5,BRCA2,DKC1,TTK,BIRC5,CDKN3,RAD54L,SMARCC1,KIF20B,G3BP1,NCL,MCM3,KIF11,SRSF2,TROAP,E2F2,BUB3,HOXC10,CCNF,E2F3,PDS5B,PBK,XPO1,HMMR,CDK4,RAD21,EWSR1,CHAF1A,PTTG1,TLE3,KIF4A,CDK1,SLC12A2,BUB1,CENPF,TOP2A,STIL,KNL1,SRSF1,CASP8AP2,NUP98,MEIS2,MARCKS,TACC3,SLC38A1,PML,MAD2L1,CCNA2,ORC5,UCK2,MTF2,CDC20,KPNB1,SMC2,SFPQ,HNRNPD,KIF15,MCM2,WRN,SNRPD1,AURKB,PRPF4B,BCL3,POLQ,NUMA1,ESPL1,DR1,CHEK1,GINS2,RPS6KA5,ODC1,CUL3,CDC6,NOLC1,KIF5B,CHMP1A,RACGAP1,HIF1A,TNPO2,CUL5,POLA2,H2AZ1,SLC7A1,FBXO5,GSPT1,NASP,HMGA1,CTCF,CCNB2,KIF23,SMAD3,TMPO,KIF2C,MYBL2,ILF3,CBX1,TPX2,PRC1,MCM5,CDC45,TOP1,AMD1,INCENP,SQLE,RASAL2,NDC80,ATRX,H2AX,HSPA8,TRA2B,HMGN2,SUV39H1,AURKA,CUL4A,JPT1,RPA2,PLK1,CKS1B,PLK4,PRMT5,E2F1,DTYMK,E2F4,UBE2C,ARID4A,CKS2,PAFAH1B1,MAPK14,CENPE,PURA,NUP50,KATNA1,TFDP1,RBM14,MAP3K20
interferon alpha response	7.14e-10	2.64	92	IFIH1,IRF1,ADAR,PLSCR1,PARP12,RTP4,IFI30,EPSTI1,NMI,PARP14,ELF1,PSMB9,IL7,LAMP3,PSMB8,TRIM21,IRF9,GBP2,LPAR6,CXCL10,NUB1,NCOA7,SAMD9L,IL15,LGALS3BP,B2M,SP110,RSAD2,PNPT1,EIF2AK2,MX1,IFITM3,GBP4,CD47,BATF2,RIPK2,IFI44,IFI35,CXCL11,TRAFD1,PSME1,MVB12A,CD74,IL4R,IFI44L,ISG20,IRF7
interferon gamma response	7.14e-10	2.45	188	IFIH1,IRF1,NFKB1,ADAR,STAT1,PLSCR1,PARP12,CIITA,TAPBP,RTP4,IFI30,EPSTI1,NMI,ST8SIA4,PARP14,BTG1,PSMB9,IL7,PSMB8,OAS3,PSMB10,TRIM21,IRF5,LCP2,IRF9,CXCL9,CXCL10,ARL4A,CD86,HLA-DMA,VAMP8,SAMD9L,IL15,CASP4,LGALS3BP,B2M,SP110,RSAD2,PNPT1,NLRC5,EIF2AK2,ICAM1,MX1,IFITM3,GBP4,PTPN6,ARID5B,BATF2,RIPK2,SLAMF7,MX2,IFI44,IDO1,ZBP1,IFI35,SSPN,PML,CXCL11,TRAFD1,PSME1,UPP1,RAPGEF6,CD74,IL4R,SOD2,IFI44L,TNFSF10,OAS2,ISG20,IRF7,RNF213,TNFAIP3,NOD1,PTPN2,HIF1A,LYSMD2,IL18BP,NUP93,PSME2,MVP,RBCK1,MARCHF1,GZMA,ZNFX1,CD69,TRIM26,CMPK2,DDX60,HELZ2,IFIT3,ITGB7,CCL5
mitotic spindle	7.14e-10	2.52	192	LMNB1,SMC4,RICTOR,SMC1A,UXT,NEK2,NUSAP1,ARHGAP4,KIFAP3,ARHGAP29,BRCA2,TTK,SMC3,BIRC5,RALBP1,ACTN4,KNTC1,KIF20B,KIF11,CYTH2,RFC1,NIN,NCK2,CCDC88A,PREX1,MID1,MYO9B,KIF4A,CDK1,TLK1,SASS6,DOCK2,DLGAP5,ANLN,BUB1,CENPF,TOP2A,PCM1,LATS1,MAPRE1,WASL,ARHGDIA,MARCKS,MID1IP1,ALMS1,TUBGCP2,CDC42EP1,WASF2,RAPGEF6,TAOK2,CLIP2,SEPTIN9,KIF15,AKAP13,ARHGEF7,CD2AP,ARHGEF2,CEP72,NUMA1,PLEKHG2,FGD6,ESPL1,ARFGEF1,DYNC1H1,STAU1,TUBA4A,ABR,NEDD9,EZR,MAP1S,CTTN,RABGAP1,HOOK3,ARHGEF11,KIF5B,ATG4B,CENPJ,RACGAP1,DST,TUBD1,PKD2,MYO1E,MYH9,FBXO5,ARHGEF3,TRIO,CEP192,RASA1,FSCN1,CCNB2,KIF23,RAB3GAP1,ARAP3,KIF2C,CEP131,YWHAE,BCL2L11,FLNA,TPX2,PRC1,CSNK1D,CDC42EP4,SPTBN1,CAPZB,INCENP,ABI1,NF1,RASAL2,NDC80,SPTAN1,BCAR1,CNTRL,OPHN1,AURKA,LRPPRC,RHOT2,PLK1,RHOF,FARP1,RANBP9
myc targets v1	7.14e-10	2.8	184	EIF3D,HNRNPU,DUT,FBL,MCM4,USP1,SF3A1,U2AF1,PA2G4,MCM6,CANX,RRM1,MCM7,DEK,HNRNPR,PCBP1,DDX18,HNRNPA2B1,RFC4,PABPC1,RSL1D1,PGK1,RPS5,SMARCC1,G3BP1,RPS3,SRSF2,CDK2,CCT4,BUB3,SNRPB2,XPO1,CDK4,UBE2L3,LSM2,RPL18,SNRPA1,ILF2,APEX1,SRPK1,SNRPG,TYMS,NAP1L1,HDGF,CSTF2,SET,SF3B3,RPS6,CBX3,SRSF1,SSBP1,DHX15,HNRNPA1,IMPDH2,POLE3,ACP1,RPS2,VBP1,HSP90AB1,VDAC1,MAD2L1,UBE2E1,TRIM28,HDAC2,STARD7,CCNA2,CDC20,HPRT1,PPM1G,SSB,KPNB1,UBA2,HNRNPD,NCBP2,MCM2,CCT3,SNRPD2,COX5A,SNRPD1,LSM7,COPS5,ERH,RNPS1,EIF3B,PTGES3,CLNS1A,EPRS1,CCT7,PSMD14,ODC1,NOLC1,LDHA,H2AZ1,HSPD1,YWHAQ,PHB2,EIF3J,GSPT1,PSMB3,CCT2,EEF1B2,RPLP0,SNRPA,VDAC3,YWHAE,PSMA6,PSMD1,ABCE1,RUVBL2,MCM5,CDC45,PSMA1,RANBP1,CCT5,TRA2B,KARS1
xenobiotic metabolism	7.14e-10	-2.26	186	ATOH8,MT2A,CDA,IGFBP4,TYR,SERTAD1,CYP1A1,ARG2,CBR1,CYP17A1,SAR1B,SLC35D1,MTHFD1,FETUB,HGFAC,SLC22A1,CYP1A2,PMM1,PTGR1,ACOX2,UPB1,GCH1,DCXR,F11,TAT,DHRS1,ALDH2,SLC6A12,ADH5,GNMT,ESR1,ARG1,POR,MBL2,ASL,ABHD6,CYP4F2,PEMT,ITIH4,ACOX1,F10,PLG,G6PC,ITIH1,ENTPD5,AOX1,CYP26A1,CYP2J2,CDO1,MPP2,CCL25,FMO3,GCKR,PAPSS2,ALAS1,RBP4,HSD11B1,CYB5A,ETFDH,CSAD,DDC,FAH,ALDH9A1,PGRMC1,ADH1C,ABCC2,PC,TKFC,IGFBP1,HRG,AQP9,CYP2E1,VNN1,DDT,HMOX1,GSTA3,IGF1,CD36,ANGPTL3,PDK4,CYP2C18,PDLIM5,FBP1,CAT,GSTO1,XDH,EPHX1
allograft rejection	5.12e-09	2.18	183	EIF3D,STAT1,IFNGR2,IL2RG,TAPBP,BRCA1,CD3G,ST8SIA4,CDKN2A,TPD52,GLMN,IL7,FYB1,PSMB10,TAP2,LCP2,GBP2,CXCL9,CD86,HLA-DMA,SPI1,CAPG,IL15,MAP4K1,CD80,B2M,GALNT1,DARS1,TRAF2,RPL9,ICAM1,TLR1,RPS3A,IFNGR1,CD47,PTPN6,RIPK2,GPR65,TLR2,LYN,ITGB2,HLA-DMB,IGSF6,DEGS1,THY1,GCNT1,TIMP1,CD74,IL12A,IL4R,IL18,RARS1,BCL3,ELF4,ETS1,BCL10,IKBKB,IRF7,CD3E,CSK,LY86,CXCR3,HIF1A,MMP9,NCF4,MTIF2,EIF3A,GZMA,CCND2,EIF3J,RPS19,CD2,MAP3K7,CCL5,GZMB,FLNA,CD247,ABCE1,IFNAR2,SRGN,F2R,CXCL13,ABI1,HCLS1
inflammatory response	1.47e-07	2.06	195	PTPRE,CCL20,PTAFR,CLEC5A,IRF1,NFKB1,IFNGR2,RHOG,TAPBP,RTP4,RASGRP1,NMI,OSM,LAMP3,PDPN,CD55,ADM,TNFRSF9,CALCRL,LCP2,CXCL9,CXCL10,GPR132,MSR1,GPR183,GNAI3,IL15,CD82,IRAK2,CX3CL1,P2RX7,SEMA4D,CSF3R,EIF2AK2,ICAM1,TLR1,OLR1,NOD2,RIPK2,TLR2,KCNJ2,LYN,RGS1,SGMS2,C5AR1,CXCL11,CD48,FZD5,TIMP1,IL4R,IL18,GABBR1,TNFSF10,CXCL6
bile acid metabolism	9.28e-07	-2.16	109	NR3C2,NEDD4,LONP2,ABCG4,SOD1,KLF1,NR1I2,CYP8B1,ALDH8A1,HAO1,SLC23A2,SLC27A5,ABCA9,GNMT,PXMP2,FADS2,DIO1,ABCA6,PEX19,HSD17B6,AGXT,ABCA8,ABCG8,SCP2,AKR1D1,AR,ABCA5,PIPOX,LIPE,ACSL1,MLYCD,RXRG,CYP39A1,GCLM,SLCO1A2,FADS1,ALDH9A1,TTR,NR0B2,BBOX1,PEX12,RXRA,SOAT2,APOA1,AQP9,PEX11A,CYP7A1,PAOX,FDXR,EPHX2,CAT,HSD17B4
