pathway	padj	NES	size	leadingEdge
allograft rejection	4.55e-10	-2.49	185	PRKCB,CD8A,JAK2,CD4,CSF1,CCL5,PRF1,KLRD1,ETS1,CD3E,ICAM1,TLR1,IL18,LY86,STAT4,NCK1,CCND2,HIF1A,IL2RG,CD2,TRAT1,INHBB,FAS,CCR2,IL18RAP,GZMA,CD7,CCR1,IL16,ZAP70,DYRK3,FGR,CCL4,CD74,NCF4,CD247,FCGR2B,IL7,ITK,HCLS1,ITGAL,FLNA,NLRP3,SOCS5,CD1D,ELANE,IL15,ITGB2,DEGS1,LCK,HLA-DMB,GBP2,CCND3,CFP,STAB1,CD8B,IRF8,FYB1,GPR65,CCR5,HLA-DMA,TGFB2,CCL2,SRGN,LCP2,TLR3,B2M,HLA-DQA1,IL10,IL2RB,CD47,HDAC9,IFNGR1,IL6,PTPRC,F2R,WAS,MAP4K1,SPI1,CD3G,IGSF6,RPL9,ACVR2A,APBB1,TIMP1,IFNG,CD40,BCAT1,IL1B,CRTAM,CAPG,CCL19,TLR2,GCNT1,WARS1,NPM1,FASLG,CTSS,EIF3A,SOCS1
e2f targets	4.55e-10	3.2	190	MCM7,SPAG5,CDC25A,POLD1,CDCA3,POLE,KIF4A,CDCA8,ESPL1,MKI67,PLK4,CSE1L,UBE2S,BRCA1,TUBB,KIF2C,DEPDC1,MELK,GINS1,CCNE1,GINS4,DLGAP5,LIG1,HMGB3,SMC4,EZH2,CENPM,TOP2A,DIAPH3,HELLS,PRDX4,SLBP,TRIP13,CDK4,UNG,RNASEH2A,SUV39H1,AURKA,CDK1,POLD2,CCNB2,MCM2,H2AX,CDC20,H2AZ1,PSMC3IP,CKS2,STMN1,KPNA2,AURKB,LYAR,BIRC5,TIMELESS,TK1,DDX39A,RAD51AP1,SRSF1,POP7,CDKN3,RACGAP1,NCAPD2,UBE2T,PAICS,MAD2L1,HMMR,LMNB1,BRCA2,SYNCRIP,DUT,CENPE,CDKN2A,NUP107,ASF1B,SNRPB,DONSON,CHEK1,E2F8,TACC3,TCF19,MCM4,CHEK2,HMGA1,RFC2,PTTG1,CTPS1,CKS1B,JPT1,KIF22,RAD21,RFC3,RANBP1,SPC25,RRM2,MCM5,DCTPP1,PA2G4,PLK1,MXD3,DNMT1,HMGB2,XPO1,TUBG1,MCM6,DSCC1,PCNA,ATAD2,NUP205,WDR90,PRKDC
epithelial mesenchymal transition	4.55e-10	-2.64	193	THBS2,JUN,LAMA3,IGFBP2,GJA1,ITGAV,CD44,SERPINE2,MXRA5,PMP22,SGCG,NT5E,GADD45B,SPOCK1,TGFBI,NOTCH2,GAS1,DST,MFAP5,FAS,DAB2,BMP1,ABI3BP,WIPF1,SGCB,EMP3,FBLN1,CD59,WNT5A,TGM2,PCOLCE2,AREG,FBLN5,SLIT2,RHOB,TIMP3,TGFBR3,TPM4,DPYSL3,DKK1,LAMC1,FLNA,MYL9,SFRP1,CXCL12,FGF2,FMOD,TNC,COL16A1,IL15,TPM1,MMP2,VEGFC,PRRX1,GLIPR1,IL32,FBLN2,CAP2,FERMT2,SGCD,SNTB1,TFPI2,LRP1,CDH2,MYLK,TPM2,ANPEP,GEM,ECM2,ITGA5,DCN,ITGB1,MGP,VCAM1,COL6A2,EFEMP2,SNAI2,TAGLN,LAMA2,RGS4,GADD45A,CCN1,SLIT3,PTX3,ITGA2,ACTA2,FBN1,MATN2,BDNF,COL8A2,TNFAIP3,IL6,LGALS1,MAGEE1,FSTL3,PCOLCE,CDH11,HTRA1,CCN2,VIM,SFRP4,COL6A3,ECM1,GPX7,NTM,NNMT,TIMP1,CALD1,LUM,ELN,CAPG,PDGFRB,EDIL3
g2m checkpoint	4.55e-10	2.82	192	TPX2,CDC25A,SMARCC1,EXO1,POLE,KIF4A,POLQ,TTK,ESPL1,MKI67,RAD54L,PLK4,UBE2S,GINS2,CENPF,KIF2C,KNL1,KIF15,CDC6,NEK2,HMGB3,SMC4,EZH2,STIL,TOP2A,CDK4,NDC80,SUV39H1,PBK,AURKA,CDK1,KIF23,TROAP,CDC45,NUSAP1,CCNB2,MCM2,H2AX,E2F3,CDC20,H2AZ1,CKS2,STMN1,KPNA2,AURKB,E2F1,BIRC5,PRC1,CCNA2,BUB1,KIF11,TENT4A,DDX39A,SRSF1,CDKN3,RACGAP1,UBE2C,MAD2L1,CCNF,HMMR,LMNB1,BRCA2,SYNCRIP,NSD2,CENPE,E2F4,KIF20B,TFDP1,SLC38A1,FBXO5,CHEK1,TACC3,CENPA,HMGA1,PTTG1,CDC7,CKS1B,JPT1,KIF22,DTYMK,RAD21,MCM5,E2F2,ODF2,TNPO2,PLK1,RBL1,XPO1,MCM6,CCND1,SQLE,TMPO,CHAF1A,KMT5A,INCENP,NUP50,BUB3,GSPT1
inflammatory response	4.55e-10	-2.39	198	CSF1,CCL5,LPAR1,CD48,OSMR,SLC7A2,ICAM1,AXL,TLR1,P2RX7,IFITM1,IL18,CX3CL1,ITGB8,RGS1,IL15RA,IL1R1,HIF1A,SGMS2,ABCA1,IL18RAP,PCDH7,ICAM4,SCN1B,EMP3,FPR1,C3AR1,SLC31A2,CD55,GPR183,NLRP3,IL7R,IL10RA,IFNAR1,PDE4B,IL15,NMUR1,SCARF1,F3,LCK,PDPN,C5AR1,CYBB,CMKLR1,CSF3R,STAB1,PTGER2,CD14,PROK2,TNFRSF1B,ITGA5,SLC4A4,BEST1,ATP2B1,EDN1,BTG2,CCL2,MSR1,LCP2,TLR3,RASGRP1,CD69,GCH1,TACR3,IL10,IL2RB,TNFAIP6,BDKRB1,ADGRE1,IL18R1,GABBR1,IL6,TNFSF15,VIP,SELE,KIF1B,AHR,SLAMF1,CHST2,AQP9,KLF6,NFKB1,ACVR2A,P2RX4,TIMP1,PIK3R5,CD40,IL1B,KCNA3,RNF144B,NDP,TLR2,NPFFR2,SEMA4D,HBEGF,NFKBIA
interferon gamma response	4.55e-10	-2.16	189	JAK2,CCL5,CFH,PLA2G4A,EIF4E3,CASP1,SAMD9L,IFITM3,SSPN,IFIT2,ICAM1,SP110,STAT4,IL15RA,HIF1A,ARID5B,IFITM2,FAS,BTG1,AUTS2,STAT3,FGL2,GZMA,SAMHD1,FPR1,SECTM1,CD74,IL7,CIITA,NLRC5,SOD2,SOCS3,MT2A,CASP4,IL10RA,PDE4B,SELP,IL15,LATS2,P2RY14,BANK1,SERPING1,CMKLR1,C1R,IFIT1,C1S,IRF8,BATF2,HLA-DMA,CCL2,VCAM1,VAMP5,LCP2,CD69,GCH1,B2M,MARCHF1,HLA-DQA1,LYSMD2,IL2RB,TNFAIP6,GPR18,IFI35,TNFAIP3,IL6,TDRD7,PELI1,CD274,TRIM21,IFI44,XAF1,ARL4A,NFKB1,DDX58,CD40,SLC25A28,RAPGEF6,PTGS2,TXNIP,GBP4,TRIM14,PSMB9,IFIH1,NOD1,WARS1,NFKBIA,SOCS1,TNFSF10,CASP7,IL4R,ST3GAL5,CSF2RB,PLSCR1,EPSTI1,IFI44L,CDKN1A,DDX60,CD86
kras signaling up	4.55e-10	-2.45	188	EPB41L3,CFH,ETS1,ALDH1A3,CFHR2,TSPAN7,GLRX,BIRC3,AKAP12,NAP1L2,CCSER2,IL33,CCND2,MAP3K1,GPNMB,IL2RG,NIN,SPON1,APOD,G0S2,FGF9,FCER1G,CDADC1,PTBP2,EMP1,SCN1B,GYPC,GADD45G,SERPINA3,C3AR1,GFPT2,VWA5A,ABCB1,RBP4,PCP4,LAPTM5,CSF2RA,SATB1,IKZF1,ITGBL1,PIGR,ETV5,ALDH1A2,TMEM100,IL7R,IL10RA,SPRY2,TMEM158,CD37,ITGB2,PRRX1,ADGRA2,RELN,TFPI,HSD11B1,KLF4,GPRC5B,CMKLR1,PRKG2,CPE,MAFB,DNMBP,MALL,LY96,DOCK2,SLPI,ANKH,TRAF1,USP12,IRF8,TNFRSF1B,PPP1R15A,GNG11,NR1H4,TLR8,BMP2,TSPAN1,ZNF639,BTBD3,TMEM176A,EVI5,SPARCL1,CXCR4,ITGA2,HDAC9,PLAT,TPH1,PDCD1LG2,CLEC4A,TNFAIP3
myc targets v1	4.55e-10	2.65	183	MCM7,SMARCC1,CAD,PSMD3,CCT2,RUVBL2,PRDX4,CDK4,CDC45,VBP1,POLD2,MCM2,CDC20,H2AZ1,RFC4,KPNA2,LSM7,CCNA2,TRIM28,SNRPD2,SRSF1,MAD2L1,LDHA,SNRPG,PRPS2,SYNCRIP,DUT,RRP9,TFDP1,MRPL9,RRM1,CBX3,MCM4,CTPS1,PRPF31,HDGF,CDK2,TXNL4A,PABPC1,VDAC1,SRM,PPM1G,TUFM,RANBP1,TYMS,MCM5,U2AF1,CCT3,EIF3B,PA2G4,ILF2,HPRT1,ABCE1,SNRPA,SRPK1,XPO1,MCM6,PSMB3,PCNA,XPOT,CSTF2,RNPS1,CYC1,HDAC2,SNRPB2,PSMB2,HSP90AB1,CCT5,LSM2,PSMD14,PWP1,BUB3,PSMD8,GSPT1,SNRPD3,GNL3,CCT4,EPRS1,KARS1,YWHAQ,AIMP2,STARD7,CCT7,FBL,APEX1,COPS5,SNRPA1,SNRPD1,PSMA4,PHB,COX5A,SSBP1,IMPDH2,NDUFAB1,KPNB1,PGK1,ORC2,NOLC1,VDAC3,USP1,DDX18,RPS2,C1QBP,NHP2,PSMC4,GLO1,HSPD1,EIF2S2,SF3B3,PABPC4,ACP1,UBE2L3,HNRNPA2B1,YWHAE,HNRNPR
myc targets v2	4.55e-10	2.65	53	PUS1,PLK4,SLC19A1,WDR43,IPO4,MPHOSPH10,CDK4,UNG,NOP2,WDR74,BYSL,NIP7,NOC4L,IMP4,RRP9,EXOSC5,MRTO4,CBX3,MCM4,SRM,TFB2M,MCM5,GRWD1,SLC29A2,DCTPP1,FARSA,PA2G4,PLK1,LAS1L,PES1
tnfa signaling via nfkb	4.55e-10	-2.83	190	CSF1,CCL5,CFLAR,JUN,NFIL3,NFE2L2,BCL2A1,PNRC1,DRAM1,BIRC3,IFIT2,ICAM1,IL18,CD44,DUSP1,DENND5A,DNAJB4,IL15RA,IL6ST,LITAF,KLF9,GADD45B,JAG1,PDLIM5,ABCA1,BTG1,G0S2,EGR1,BHLHE40,TSC22D1,GFPT2,PLPP3,AREG,CCL4,RHOB,PLK2,SOD2,EIF1,RCAN1,SOCS3,GPR183,ATF3,EGR2,IL7R,CEBPD,PDE4B,TNFAIP8,TNC,NR4A1,F3,FOS,KLF4,ACKR3,IER3,EGR3,TRAF1,NR4A2,ZFP36,GEM,BIRC2,PPP1R15A,ATP2B1,BMP2,KLF2,EDN1,BTG2,IER2,CCL2,FOSB,ETS2,CD69,GCH1,DUSP2,MSC,NFAT5,NR4A3,IRS2,TNFAIP6,GADD45A,TIPARP,CCN1,NINJ1,PTX3,TANK
