pathway	padj	NES	size	leadingEdge
acidic amino acid transport	4.41e-09	-2.78	63	VAMP2,RIMS1,SNCA,SNAP25,STXBP1,RAB3A,SYT4,SLC25A22,SYT1,SLC6A1,SLC17A7,CPLX1,STX1A,PPFIA4,SLC25A12,SLC1A1,PPFIA2,HRH3,GRM2,PPFIA3,GLS2,TSPOAP1,SLC1A2,APBA1,ATP1A2,SLC1A6,GRM7,CCK,SLC17A6
amine transport	4.41e-09	-2.69	86	SV2A,SNCA,SYT7,STXBP1,SYT4,SNCG,SYT1,SYT3,SYT13,SLC6A1,SYT9,STX1A,CHRNA4,RAB3B,CRH,HRH3,PINK1,ADRA2A,DTNBP1,HTR2A,TACR2,KCNB1,SYT5,ATP1A2,SYT2,CNR1,KCNA2,GRM7,VIP,CCK,ADRA2C,RAB3GAP1,CHRNA6,CHGA,PRKN,CHRNB2,ARL6IP1,ADORA1,RGS4,SYT12,NPY5R,CARTPT,HTR1B,P2RY12,NTSR1,RHCG,PER2,ADRA2B
anatomical structure formation involved in morphogenesis	4.41e-09	1.67	961	AKAP13,TCTN1,PRKD2,GRN,SMO,TWSG1,TGFBI,CSPG4,WLS,STIL,CLIC4,BRCA1,CAPN2,TLR3,ADAM17,ANXA1,MKS1,PFN1,MYOF,SP100,MFNG,ACTL6A,AKT1,NIBAN2,BMP2,ITGB8,RNF213,ITGB2,HK2,ERBB2,SERPINE1,SCRIB,GNA13,MED12,CAV1,ETS1,VEGFB,HDAC1,COL4A2,TREM2,STAT3,GPX1,DCHS1,SRPX2,ENPEP,PRKDC,ILK,EMILIN1,TBX2,HEY2,HPSE,PML,ITGA5,BMP7,TLR2,POFUT1,STAT1,HESX1,HMOX1,RDH10,NOTCH3,COL4A1,NOTCH1,C5AR1,ITGA7,ESM1,DVL2,ABL1,POGLUT1,COL6A1,ITGB5,COL8A1,ROBO4,HSPG2,CYBB,PDPN,VEGFA,ANGPT2,TNFRSF12A,XBP1,GNPAT,PTGFRN,LEF1,CALCRL,DVL3,PIK3CG,COL18A1,OBSL1,E2F8,PDGFRB,BMPR1A,EDNRA,EXT2,CD40,VANGL2,CD53,ITGA6,CD81,DAG1,TYROBP,ID1,TGFBR2,RRAS,ADAMTS9,ITGB1,COL5A1,VEZF1,PODXL,SPARC,FBN2,FMNL3,GDF15,PLCD1,APLN,WDR1,HOXA5,ATOH8,SALL1,MAPK7,FJX1,EYA2,HOXA7,PIK3C2A,TNFSF13B,CD9,FN1,TP53,HES1,MMP9,CXCL10,VASP,RHOJ,SLC40A1,KNL1,WNT5A,STK3,GPNMB,C5,SPRY1,COL5A2,ATP7A,PRKD1,PTK7,EHD2,NRP1,GPC1,CD34,NFE2L2,MIA3,MTHFD1,E2F2,MED1,PKN1,PHACTR4,CD109,LEMD2,OTULIN,TULP3,B4GALT1,FZD5,TCIRG1,TGFBR1,PECAM1,TNFAIP3,PRCP,C3AR1,EPHA2,WASF2,SAT1,STAB1,SYK,ELK3,SULF1,ACKR3,IFT52,ACVRL1,HEYL,MEOX2,TANC1,TMED2,PLXNB2,CCN2,NCL,FZD1,HSPB1,RHOA,MYH9,LAMB1,MDK,CTHRC1,NFATC2,SEMA5A,MMP2,KRIT1,FOXD1,EYA1,NKX3-2,GLI2,CD36,NOTCH4,NFKB2,NRP2,VASH1,PALB2,ADAM9,ARHGAP24,IRX3,FOXJ1,MFGE8,GRHL3,STK4,ADM,NECTIN2,HIF1A,C3,ERCC1,MSX1,ECSCR,PTPN6,AIMP1,ADAM12,TNFAIP2,COL1A1,ENG,KDR,BBS4,CCR2,CNOT3,ADGRG1,LFNG,IRX1,ITGB4,JMJD6,SBNO2,EGF,IL18,MMP14,GAB1,TMEM100,COL8A2,PLCG1,RPS7,IL1A,LOXL2,HEY1,POFUT2,TET1,CIB1,THBS3,AQP1,ANPEP,CXCL9,GABPA,SF3B6,EXOC4,SMAD1,TMOD3,JMJD8,TXNRD1,LRP6,AR,COL4A3,PROM1,CXCR4,COL2A1,FLT3LG,TGFB2,EP300,TSPAN12,TFAP2A,LMOD1,TEAD2,RFX2,ROCK1,BCL10,FAP,ITGA4
axon	4.41e-09	-3.06	544	SYN1,PTPRN,KIF5C,ANK3,NMNAT2,CCSAP,SRCIN1,GAD2,ADGRL1,SCN2A,MAST1,CALB1,SNCA,BRSK2,AP3B2,OLFM1,STMN4,MYCBP2,STMN2,ATL1,SYT7,SNAP25,MAPK1,SYP,ANK2,PRKCZ,MAP2K4,HOMER1,STXBP1,EPHA4,PRKCB,APBB1,CNTN4,ELAVL4,ELK1,L1CAM,UNC13A,SLC9A6,BSN,CNTN6,SYNJ1,MAP1B,RAB3A,SYT4,GABRG2,FKBP4,KIF1B,PAFAH1B1,SNCG,SYT1,KIF5A,PTPRO,SYT13,SLC6A1,SPOCK1,NRSN1,FXR2,PAK1,ERC2,CDK5R1,SLC17A7,SHTN1,ATP1A3,DNM1,CPLX1,RNF6,CD200,NDEL1,STX1A,KLC1,TRIM46,TPRG1L,MAPK8IP3,DNM3,SHANK2,ATCAY,GPRIN1,GOT1,KIF1A,DLG2,KCNC1,BRSK1,FLRT3,CDK5R2,SEPTIN6,EPB41L3,GAD1,UCHL1,TIAM1,AP3M2,LMTK3,RTN4R,GRIN1,TUBB4A,PALM,KCNC4,SLC32A1,CPLX2,PPP1R9B,UNC13C,GDPD5,MAPK8,CPT1C,PRRT2,SYBU,PACSIN1,HPCA,AMIGO1,NEFL,GDI1,ZFYVE27,INPP5J,BIN1,KIF3A,CRH,PINK1,DYNC1H1,DLG3,PCDH9,CACNG2,BASP1,KCNA1,NEFH,TERF2,PTK2B,FAM168B,PRKCG,NCS1,CADM2,LMTK2,VSTM2L,GRM2,RUFY3,KCNAB2,DTNBP1,KCNQ3,CNTNAP1,MAP1A,TSPOAP1,NEFM,PPP1R9A,CPNE6,INPP5F,ROGDI,DAGLA,ALS2,BDNF,ULK1,CDK5,HTR2A,SLC1A2,TMOD2,GRM3,APP,CNTNAP2,RANGAP1,ARL8B,NGF,STX1B,GIT1,THY1,CNTN2,MAG,KCNB1,SYT5,TENM2,KCNA3,KIRREL3,DLG1,SCN8A,GRIK5,NDRG2,DLG4,KCNH1,MAP3K12,GAP43,SYT2,CNR1,GRIA1,KCNA2,LRRTM1,PNOC,RAB27B,SCN1B,KCNC3,PRKAA2,TSC1,GRM7,RASGRF1,UNC5C,FEZ1,CTNNA2,N4BP3,GJC2,CCK,EXOC6,CHRM1,NOS1,PTPRK,AZIN2,MAP7,NTNG2,KCNAB1,NECTIN1,ADRA2C,CDH8,DVL1,PVALB,STMN3,OPRD1,OPA1,NECAB2,ATP6V0D1,GPM6A,MAP9,ANXA3,ADAM22,KIF3B,TRPC5,MYO5A,NRGN,SYNJ2,ZNF804A,CCN3,CRHR2,CRHBP,CDKL5,ADCYAP1,ACTR10,EPHA5,MYH10,DGKI,TENM3,TAC1,DYRK1A,KCNA4,MT3,C9orf72,MINK1,SLC4A10,PENK,FGF13,PTBP2,MACO1
axon development	4.41e-09	-2.05	457	NRXN3,UNC5A,KIF5C,ANK3,SPTBN2,ADARB1,BRSK2,OLFM1,MYCBP2,ATL1,MAPK1,NPTX1,STXBP1,EPHA4,APBB1,CNTN4,CYFIP2,SLITRK5,L1CAM,SLC9A6,CNTN6,MAP1B,RAB3A,ATP8A2,PAFAH1B1,SLITRK4,TMEFF2,B4GALT6,KIF5A,PTPRO,XK,PAK1,CDK5R1,SHTN1,RNF6,PIK3CB,NDEL1,TRIM46,MAPK8IP3,RAP1GAP,RTN4,LGI1,PPP3CB,BRSK1,FLRT3,SEMA6B,ARX,PTPRM,UCHL1,TIAM1,RTN4R,GRIN1,ADCY1,NRXN1,AMIGO1,NEFL,GDI1,ZFYVE27,SHANK3,DAB1,KIF3A,RTN4RL1,NEFH,PAK3,DOK6,MAP2K1,PLXNA2,EVL,SEMA4F,MAP1S,CHL1,LRRC4C,VSTM2L,RUFY3,PLP1,MAP1A,LINGO1,SPTAN1,INPP5F,RPS6KA5,RNF165,ALS2,BDNF,CELSR3,ULK1,CDK5,VLDLR,APP,NGF,FGFR2,THY1,CNTN2,MAG,NTNG1,CHN1,PITPNA,RELN,GAP43,CNR1,DPYSL2,EPHA10,SPTB,SLIT3,ULK2,SCN1B,LRTM2,UNC5C,SEMA7A,FEZ1,EFNB2,CTNNA2,LIMK1,MEGF8,CCK,FSTL4,SEMA6C,CAMSAP2,UNC5D,NTNG2,NECTIN1,STMN1,DVL1,GFRA2,PLPPR4,USP33,SLITRK1,TRPC5,MCF2,SHC3,EFNA3,SEMA3G,CDKL5,EPHA5,MYH10,CHRNB2,FEZF2,EPHA7,ISLR2,MT3,C9orf72,MAPK3,ARTN,FGF13,APOA1,PRKCQ,SLITRK6,SLITRK3
behavior	4.41e-09	-2.35	518	NRXN3,SPTBN2,ADARB1,SCN2A,CALB1,SNCA,SGIP1,BRINP1,NDRG4,PAK6,SNAP25,MAPK1,SLC8A2,PRKCZ,CAMK4,HOMER1,EPHA4,NEGR1,SLITRK5,ADGRB3,SYNJ1,SYT4,GABRG2,ATP8A2,PAFAH1B1,ATXN1,USP46,SNCG,JPH3,HOMER2,FGF12,SLC6A1,PAK5,SLC17A7,APBA2,PRKAR1B,GMFB,GPR176,CEND1,CACNA1B,SHANK2,UNC79,PPP3CB,BRSK1,MKKS,GAD1,PJA2,GRM1,MRAP2,UCHL1,OPRK1,HPRT1,GRIN1,FBXL20,ADCY1,NRXN1,PRKCE,PPP1R9B,GLRB,BTBD9,VPS13A,STRBP,MEF2C,CHRNA4,SHANK1,OXR1,PTGDS,SHANK3,DAB1,CRH,PRKCG,CHL1,NPAS1,SOBP,ANKH,TTBK1,MAP1A,GRID1,ASTN1,CNTNAP4,PLCB1,RASD2,INPP5F,NEUROD2,ALS2,BDNF,CDK5,HTR2A,SLC1A2,APBA1,VLDLR,SLC12A5,PPP1R1B,TMOD2,APP,CNTNAP2,NGF,TACR2,DDHD2,CNTN2,NRXN2,KIRREL3,LGI4,HCRTR2,CIART,GPR88,STRN,DLG4,VDAC3,KRAS,ATP1A2,RELN,OPRL1,CNR1,SHISA7,GRIA1,SLC8A3,KCNA2,LRRTM1,FIG4,UBR3,ATP8A1,TSC1,DEAF1,RASGRF1,KIT,VIP,GRIN2A,DYNLRB1,CCK,NCOR1,FZD9,NPAS4,PDE1B,KCNAB1,SLC24A2,AFF2,ABCA2,DVL1,NAPEPLD,NPY,OPRD1,TAFA2,KLHL1,GRP,GNG8,ADAM22,SLITRK1,ADCY5,SHC3,MYO5A,NRGN,PRNP,CRHBP,ADCYAP1,NHLH2,CIC,MYO15A,PRKN,CUX2,GNAO1,CRTC1,PRKAR2B,DGKI,CHRNB2,MECP2,TAC1,FEZF2,HMGCR,MTNR1B,NETO1,NPAS2,SLC4A10,PENK,FGF13,NPY1R,BHLHB9,SLITRK6,AHI1,NLGN2,PAIP2,FOXB1,UBE2Q1,CCKAR,HTR2C,SCN1A,ADORA1,PER3,TRMT1L,VPS35,NPY5R,CNP,ATAD1,CARTPT,GRIK2,KCNK10,TBR1,RIN1,SOD1,TCF15,USP2,NCOA2,PTCHD1,AGRP,GABRA5,HTR1B,SLC6A4,DMRT3,PLK2,NTSR1
blood vessel morphogenesis	4.41e-09	2.02	521	PRKD2,GRN,SMO,TGFBI,CSPG4,SGPL1,CLIC4,BRCA1,TLR3,ANXA1,SP100,AKT1,NIBAN2,ITGB8,RNF213,ITGB2,HK2,ERBB2,SERPINE1,GNA13,CAV1,ETS1,HAS2,VEGFB,COL4A2,STAT3,GPX1,SRPX2,ENPEP,EMILIN1,TBX2,HEY2,HPSE,PML,ITGA5,POFUT1,STAT1,HMOX1,NOTCH3,COL4A1,NOTCH1,C5AR1,ESM1,ABL1,COL8A1,LRP5,ROBO4,HSPG2,CYBB,VEGFA,ANGPT2,TNFRSF12A,XBP1,LEF1,CALCRL,PIK3CG,COL18A1,E2F8,PDGFRB,BMPR1A,EDNRA,CD40,DAG1,NEDD4,ID1,TGFBR2,RRAS,ADAMTS9,ITGB1,VEZF1,SPARC,FMNL3,PLCD1,APLN,HOXA5,MAPK7,HOXA7,PIK3C2A,FN1,GJC1,YAP1,HES1,CXCL10,RHOJ,WNT5A,GPNMB,C5,PRKD1,NRP1,CD34,NFE2L2,MIA3,E2F2,MED1,OTULIN,B4GALT1,FZD5,TGFBR1,PECAM1,TNFAIP3,PRCP,C3AR1,EPHA2,WASF2,SAT1,STAB1,SYK,ELK3,SULF1,ACKR3,ACVRL1,MEOX2,LOX,CDH2,CCN2,NCL,HSPB1,RHOA,MYH9,ZFP36L1,MDK,SOS1,SEMA5A,MMP2,KRIT1,EYA1,NOTCH4,NRP2,VASH1,ARHGAP24,MFGE8,STK4,ADM,HIF1A,C3,COL3A1,ECSCR,AIMP1,ADAM12,TNFAIP2,ENG,KDR,CCR2,ADGRG1,JMJD6,EGF,IL18,MMP14,GAB1,TMEM100,COL8A2,PLCG1,IL1A,LOXL2,HEY1,LAMA1,CIB1,AQP1,ANPEP,TIPARP,PKD2,SMAD1,JMJD8,COL4A3,CXCR4,LRP1,TGFB2,TSPAN12,TEAD2,ROCK1,FAP,SOX4,CCN1,VAV2,ITGB3,THBS2,NGFR,HDAC7,HEG1,SP1
calcium ion regulated exocytosis	4.41e-09	-2.65	59	SCAMP5,VAMP2,RIMS1,SYT7,STXBP1,UNC13A,RAB3A,SYT4,SYT1,SYT3,SYT13,DOC2B,SYT9,STX1A,DOC2A,SYN2,PPP3CB,RIMS2,CDK5R2,UNC13C,RIMS3,CACNA1G,CADPS,ADRA2A,RAPGEF4,CDK5,STX1B,KCNB1,SYT5,SYT2,CADPS2,CHP1,RAB3GAP1
cardiac conduction	4.41e-09	-2.4	126	SLC8A2,ANK2,CACNB3,KCNK1,CACNB4,FXYD7,ATP1A3,ATP2B2,CACNB2,CACNA2D2,ITPR1,RYR2,KCNIP2,ATP2B3,KCNJ3,ATP1B1,BIN1,CACNA1G,CACNG2,KCNK3,SCN2B,KCND3,SCN3B,TRPC1,TMEM65,ATP2B1,ATP1A1,FXYD1,PDE4D,CACNB1,CACNA1C,ATP1A2,RYR3,CACNA1D,CACNG3,SLC8A3,SCN1B,CACNG8,NOS1,CACNA2D3,EHD3,CACNA2D1,CASQ2,RNF207,PRKACA,CACNA1F,SCN4B,ATP2A3,CACNG5,CASQ1,RYR1,PKP2,ATP2A2,KCNIP3,HCN4,FXYD4,CTNNA3,KCNJ4,SLC9A1,KCNK15,CACNG7
cardiovascular system development	4.41e-09	1.91	626	PRKD2,GRN,SMO,TGFBI,CSPG4,SGPL1,CLIC4,BRCA1,TLR3,ANXA1,SP100,AKT1,NIBAN2,ITGB8,RNF213,ITGB2,HK2,ERBB2,SERPINE1,GNA13,CAV1,ETS1,HAS2,VEGFB,COL4A2,STAT3,MDM2,GPX1,SRPX2,ENPEP,EMILIN1,TBX2,HEY2,HPSE,PML,ITGA5,BMP7,POFUT1,STAT1,HMOX1,NOTCH3,COL4A1,NOTCH1,C5AR1,ESM1,ABL1,POGLUT1,COL8A1,LRP5,ROBO4,HSPG2,CYBB,NFATC3,PDPN,VEGFA,ACTA2,ANGPT2,TNFRSF12A,LTBP1,XBP1,LEF1,CALCRL,PIK3CG,COL18A1,E2F8,PDGFRB,IMMP2L,BMPR1A,EDNRA,CD40,DAG1,NEDD4,ID1,TGFBR2,RRAS,ADAMTS9,ITGB1,COL5A1,VEZF1,SPARC,FMNL3,PLCD1,APLN,HOXA5,MAPK7,HOXA7,PIK3C2A,FN1,ANP32B,GJC1,YAP1,HES1,CXCL10,RHOJ,WNT5A,TCF7L2,GPNMB,ANTXR1,C5,ATP7A,PRKD1,PTK7,NRP1,CD34,NFE2L2,MIA3,E2F2,MED1,FBXW8,OTULIN,B4GALT1,FZD5,TGFBR1,PECAM1,TNFAIP3,PRCP,C3AR1,ADAMTS6,EPHA2,WASF2,SAT1,STAB1,SYK,LOXL1,ELK3,SULF1,ACKR3,ACVRL1,MEOX2,TMEM231,LOX,CDH2,TMED2,CCN2,NCL,HSPB1,RHOA,MYH9,ZFP36L1,MDK,SOS1,NFATC2,SEMA5A,MMP2,KRIT1,EYA1,NOTCH4,NRP2,VASH1,ARHGAP24,MFGE8,STK4,ADM,HIF1A,C3,DYNC2H1,COL3A1,ECSCR,AIMP1,ADAM12,TNFAIP2,COL1A1,ENG,KDR,CCR2,ADGRG1,JMJD6,EGF,IL18,MMP14,GAB1,TMEM100,DNMT1,COL8A2,RAPGEF1,PLCG1,SOCS3,IL1A,LOXL2,HEY1,CRKL,LAMA1,CIB1,AQP1,ANPEP,TIPARP,PKD2,SMAD1,JMJD8,COL4A3,CXCR4,LIF,LRP1,TGFB2,SNX17,PDGFD,TSPAN12,TEAD2,ROCK1,FAP,SOX4,CCN1,VAV2
