pathway	padj	NES	size	leadingEdge
reactome - neutrophil degranulation	2.23e-07	-1.83	433	S100A12,SLC44A2,MME,PSMC2,ALDOC,TMEM63A,BRI3,PPBP,HPSE,TBC1D10C,LTF,PRCP,FOLR3,CEACAM3,PGLYRP1,CAMP,ARHGAP9,ANPEP,CEACAM1,LPCAT1,MMP9,CRISP3,PECAM1,C1orf35,ORMDL3,ARMC8,LCN2,S100A8,FUCA1,OLFM4,CYSTM1,MMP25,QPCT,ADAM8,CD58,C5AR1,RETN,LILRB2,SELL,MMP8,CEACAM8,APEH,STOM,ARG1,SLC11A1,ATP6V0A1,PRG2,DEFA4,CLEC4D,FPR1,CR1,DSP,CEACAM6,PSMC3,CLEC4C,S100P,ORM1,ALAD,GPR84,HMGB1,PRG3,CD14,SERPINB12,LILRA3,CD177,TMC6,DSC1,CD300A,TSPAN14,OLR1,S100A9,BST1,IGF2R,PSMD1,CXCR1,FCN1,CXCR2,TCN1,ABCA13,CD59,HK3,PRDX4,DYNLT1,SLC15A4,TRAPPC1,RHOF,ADGRE3,CPNE3,CSTB,LTA4H,MGAM,GYG1,CAB39,SIGLEC5,PSMD6,SERPINB10,PSAP,FPR2,LRMP,GCA,RAB31,TUBB,PGM1,ARPC5,HMOX2,MCEMP1,MS4A3,MAPK1,SLPI,CDA,LAMTOR1,PRSS2,FTH1
reactome - cell cycle	6.96e-04	-1.47	585	HUS1,RPA2,RBX1,PSMC2,PSMB9,TUBB2B,NDEL1,ORC5,OPTN,DCTN3,SUN1,CDKN1B,CDKN2D,NUP37,RAE1,TUBB1,CCND3,PPME1,DCTN2,E2F5,TINF2,STAG3,HAUS8,MLH3,H3C3,LPIN2,MAPK3,UBB,PSMC3,CUL1,PPP2R5B,TUBAL3,ANAPC11,REC8,H2AC14,RPA3,ORC2,PSMB8,NOP10,PSMD1,TUBA4A,FKBPL,EMD,TUBG1,POLE2,VRK1,TERT,H2BC11,CCNE1,NCAPD2,RANGAP1,NEDD1,GMNN,PSMD6,KMT5A,H2BC9,CEP76,E2F4,CDC25A,TUBB,SKA2,E2F2,MIS18A,CENPE,PTTG1,H3C8,CDK5RAP2,BTRC,CENPL,PIF1,BARD1,MAPK1,FEN1,TERF2IP,CHMP7,PPP2R5A,RMI2,LIN9,PLK1,GAR1,NUP88,FKBP6,OIP5,ITGB3BP,SGO1,ESPL1,H2BC14,POLA1,H2BC1,INCENP,CDC25B,PSMB4,CDK2,MIS12,CDC7,DMC1,NCAPG2,PSMA5,CEP135,MCM7,RFC2,EXO1,CHEK1,H2AC4,H4C13,BORA,MAD1L1,CDC20,PKMYT1,RMI1,SKA1,MCM6,MCM10,CHMP4B,FBXO5,RAD21,H2AX,NDC80,CENPW,SFN,CDK1,POLA2,LIN54,KIF18A,KIF23,KNL1,MAD2L1,HSPA2,CETN2,NUP58,LIG1,SPDL1,GINS2,RBL2,KIF2C,BUB1,GINS3,NUP107,MCM2,ZWINT,CENPM,CDCA8,MCM5,PCNA,NUF2,DYNLL1,PSMD10,AURKA,NEK7,BLM,TUBB4B,HJURP,AURKB,RPA1,ANAPC15,HMMR,CHMP4C,CCNA2,MYC,ESCO2,CCNB1,RRM2,ERCC6L,POLD4,NUP35,TMPO,CCNB2,NEK2,CENPN,MLH1,CENPK,TYMS,RFC5,PPP2R5D,H2AZ2,POLE4,BABAM1,PSMD14,TUBA1A,RAD51C,ORC3,TFDP1,HAUS1,MND1,MCM3,SPC25,PLK4,H2BC13,LEMD3,PRIM1,DNA2,PAFAH1B1,FOXM1,ORC1,TPX2,NCAPG,H2AZ1,CDCA5,PPP1CC,DSN1,BIRC5,PSMC4,CENPF,TFDP2,CKS1B,RFC3,RFC4,NHP2,CDT1,CENPT,CCNE2,MASTL,CDC25C,TK1,H3C7,CENPX,DYNC1LI1,ZW10,CENPI,PCNT,SMC2,TOP3A,KIF20A,PSMC3IP,NUP42,SYNE1
reactome - cell cycle mitotic	6.96e-04	-1.54	480	RPA2,RBX1,PSMC2,PSMB9,TUBB2B,NDEL1,ORC5,OPTN,DCTN3,CDKN1B,CDKN2D,NUP37,RAE1,TUBB1,CCND3,PPME1,DCTN2,E2F5,HAUS8,H3C3,LPIN2,MAPK3,UBB,PSMC3,CUL1,PPP2R5B,TUBAL3,ANAPC11,H2AC14,RPA3,ORC2,PSMB8,PSMD1,TUBA4A,FKBPL,EMD,TUBG1,POLE2,VRK1,H2BC11,CCNE1,NCAPD2,RANGAP1,NEDD1,GMNN,PSMD6,KMT5A,H2BC9,CEP76,E2F4,CDC25A,TUBB,SKA2,E2F2,CENPE,PTTG1,H3C8,CDK5RAP2,BTRC,CENPL,MAPK1,FEN1,CHMP7,PPP2R5A,LIN9,PLK1,NUP88,ITGB3BP,SGO1,ESPL1,H2BC14,POLA1,H2BC1,INCENP,CDC25B,PSMB4,CDK2,MIS12,CDC7,NCAPG2,PSMA5,CEP135,MCM7,RFC2,H2AC4,H4C13,BORA,MAD1L1,CDC20,PKMYT1,SKA1,MCM6,MCM10,CHMP4B,FBXO5,RAD21,H2AX,NDC80,CDK1,POLA2,LIN54,KIF18A,KIF23,KNL1,MAD2L1,CETN2,NUP58,LIG1,SPDL1,GINS2,RBL2,KIF2C,BUB1,GINS3,NUP107,MCM2,ZWINT,CENPM,CDCA8,MCM5,PCNA,NUF2,DYNLL1,PSMD10,AURKA,NEK7,TUBB4B,AURKB,RPA1,ANAPC15,HMMR,CHMP4C,CCNA2,MYC,ESCO2,CCNB1,RRM2,ERCC6L,POLD4,NUP35,TMPO,CCNB2,NEK2,CENPN,CENPK,TYMS,RFC5,PPP2R5D,H2AZ2,POLE4,PSMD14,TUBA1A,ORC3,TFDP1,HAUS1,MCM3,SPC25,PLK4,H2BC13,LEMD3,PRIM1,DNA2,PAFAH1B1,FOXM1,ORC1,TPX2,NCAPG,H2AZ1,CDCA5,PPP1CC,DSN1,BIRC5,PSMC4,CENPF,TFDP2,CKS1B,RFC3,RFC4,CDT1,CENPT,CCNE2,MASTL,CDC25C,TK1,H3C7,DYNC1LI1,ZW10,CENPI,PCNT
reactome - chromosome maintenance	6.96e-04	-2.12	89	RPA2,TINF2,H2AC14,RPA3,NOP10,TERT,H2BC11,H2BC9,MIS18A,CENPL,PIF1,FEN1,TERF2IP,GAR1,OIP5,ITGB3BP,H2BC14,POLA1,H2BC1,RFC2,H2AC4,H4C13,H2AX,CENPW,POLA2,KNL1,LIG1,CENPM,PCNA,BLM,HJURP,RPA1,POLD4,CENPN,CENPK,RFC5,H2AZ2,H2BC13,PRIM1,DNA2,H2AZ1,RFC3,RFC4,NHP2,CENPT,CENPX,CENPI
reactome - innate immune system	6.96e-04	-1.34	920	S100A12,SLC44A2,MME,CD19,PSMC2,PSMB9,ALDOC,DEFB126,TMEM63A,BRI3,CYFIP2,PPBP,HPSE,TBC1D10C,LTF,PRCP,FOLR3,CEACAM3,C1QB,PGLYRP1,SYK,CAMP,ARHGAP9,ANPEP,CEACAM1,LPCAT1,MMP9,CRISP3,PECAM1,C1orf35,ORMDL3,ARMC8,FADD,CR2,LCN2,ZBP1,S100A8,LGMN,FUCA1,C1QC,OLFM4,CYSTM1,MMP25,PLCG1,CARD11,NLRC5,QPCT,ADAM8,CD58,C5AR1,ITPR3,RETN,LILRB2,SELL,MMP8,CEACAM8,APEH,STOM,ATP6V0E2,ARG1,SLC11A1,ATP6V0A1,PRG2,DEFA4,CLEC4D,FPR1,CR1,MUC17,MASP1,BCL2L1,DSP,MAPK3,CEACAM6,UBB,PSMC3,PELI2,CLEC4C,MEFV,S100P,ATP7A,ORM1,CUL1,ALAD,GPR84,IRAK2,FCER1A,PTK2,HMGB1,PRG3,LY96,CD14,TRAF2,SERPINB12,LILRA3,REG3A,CD177,WASF3,TMC6,DSC1,CD300A,RBSN,PSMB8,TSPAN14,MUC5B,OLR1,TLR10,S100A9,BST1,C1QA,MASP2,MALT1,IGF2R,OTUD5,PSMD1,CXCR1,CLEC4E,FCN1,PI3,CXCR2,TCN1,MAPK7,ABCA13,CD59,HK3,TLR1,BPIFB1,PRDX4,C5AR2,DYNLT1,DNM3,CTSL,SLC15A4,CDC34,TRAPPC1,RHOF,ADGRE3,PTPN4,CPNE3,CSTB,NFKB2,LTA4H,MGAM,GYG1,CAB39,FYN,SIGLEC5,CLEC4A,PSMD6,SERPINB10,ICAM3,RASGRP1,GZMM,PSAP,TIFA,FPR2,FGG,LRMP,GCA,ITLN1,RAB31,APP,TUBB,PGM1,PLCG2,RPS6KA2,BTRC,ARPC5,HMOX2,PROS1,MCEMP1,MS4A3,C9,MAPK1,LEAP2,SLPI,CLEC7A,CAPZA2,CDA,LAMTOR1,PRKCQ,GRAP2,PRSS2,NLRC4,FTH1,DEFA6,CFHR4,MUC7,LGALS3,SARM1,PLPP4,PSMB4,CRISPLD2,MYO10,PSMA5,CRK,NPC2,PIK3R2,IFNA5,AGER,B2M,DNM2,NCKAP1,SIRPB1,DOK3,MS4A2,COLEC10,ALOX5,NLRC3,FGB,BPIFB2,KRT1,CKAP4,KRAS,GGH,CTSS,CD3G,ENPP4,PRKACG,DEFB118,YPEL5,CD36,PLEKHO2,CLEC5A,MUC6,LCK,PKM,RNASE6,DYNLL1,CCR2,ACTR10,PSMD10,ATP6V1C2,ATP6V1D,PELI1,SLCO4C1,CYBB,ATG5,TUBB4B,PAK1,LAT,DUSP4,DEFB121,ILF2,CNN2,POLR3GL,IFNA8,SEMG1
reactome - activation of atr in response to replication stress	1.16e-03	-2.37	35	HUS1,RPA2,ORC5,RPA3,ORC2,CDC25A,CDK2,CDC7,MCM7,RFC2,CHEK1,MCM6,MCM10,MCM2,MCM5,RPA1,RFC5,ORC3,MCM3,ORC1,RFC3,RFC4,CDC25C,ATR
reactome - dna strand elongation	1.19e-03	-2.4	32	RPA2,RPA3,FEN1,POLA1,MCM7,RFC2,MCM6,POLA2,LIG1,GINS2,GINS3,MCM2,MCM5,PCNA,RPA1,POLD4,RFC5,MCM3,PRIM1,DNA2,RFC3,RFC4
reactome - resolution of sister chromatid cohesion	1.23e-03	-1.94	110	TUBB2B,NDEL1,NUP37,TUBB1,PPP2R5B,TUBAL3,TUBA4A,RANGAP1,SKA2,CENPE,CENPL,PPP2R5A,PLK1,ITGB3BP,SGO1,INCENP,MIS12,MAD1L1,CDC20,SKA1,RAD21,NDC80,CDK1,KIF18A,KNL1,MAD2L1,SPDL1,KIF2C,BUB1,NUP107,ZWINT,CENPM,CDCA8,NUF2,DYNLL1,TUBB4B,AURKB,CCNB1,ERCC6L,CCNB2,CENPN,CENPK,PPP2R5D,TUBA1A,SPC25,PAFAH1B1,CDCA5,PPP1CC,DSN1,BIRC5,CENPF,CENPT,DYNC1LI1,ZW10,CENPI
reactome - rho gtpases activate formins	3.03e-03	-1.87	121	TUBB2B,NDEL1,NUP37,TUBB1,PFN2,PPP2R5B,TUBAL3,DAAM1,TUBA4A,RANGAP1,PFN1,SKA2,CENPE,CENPL,PPP2R5A,FMNL3,EVL,PLK1,ITGB3BP,SGO1,INCENP,MIS12,MAD1L1,CDC20,SKA1,NDC80,KIF18A,KNL1,MAD2L1,SPDL1,KIF2C,BUB1,NUP107,ZWINT,CENPM,CDCA8,NUF2,DYNLL1,TUBB4B,AURKB,DIAPH3,ERCC6L,CENPN,CENPK,PPP2R5D,TUBA1A,SPC25,PAFAH1B1,PPP1CC,DSN1,BIRC5,CENPF,CENPT,DYNC1LI1,ZW10,CENPI
reactome - antimicrobial peptides	3.13e-03	-2.16	63	DEFB126,LTF,PGLYRP1,CAMP,LCN2,S100A8,SLC11A1,DEFA4,ATP7A,REG3A,S100A9,PI3,TLR1,BPIFB1,ITLN1,LEAP2,PRSS2,DEFA6,BPIFB2,DEFB118,RNASE6,CCR2,DEFB121,SEMG1,PRTN3,PDZD11,BPIFB4,DEFA5,DEFB119,RNASE3
reactome - rna polymerase i transcription initiation	3.18e-03	2.11	40	ERCC2,GATAD2B,MTA3,POLR1D,KAT2A,TWISTNB,RRN3,ERCC3,CHD4,POLR1A,EHMT2,HDAC1,GATAD2A,MTA2,GTF2H1,GTF2H3,MTA1,POLR1C,TAF1C
reactome - activation of the pre replicative complex	3.98e-03	-2.23	33	RPA2,ORC5,RPA3,ORC2,POLE2,GMNN,POLA1,CDK2,CDC7,MCM7,MCM6,MCM10,POLA2,MCM2,MCM5,RPA1,POLE4,ORC3,MCM3,PRIM1,ORC1,CDT1,POLE,CDC45
reactome - chromatin modifying enzymes	3.98e-03	1.66	225	SUPT7L,MBIP,GATAD2B,PRDM16,BRPF1,CLOCK,KAT8,EHMT1,ATF2,SAP30,MTA3,KAT2A,RIOX2,SUPT3H,TADA1,TAF6L,SMYD3,PHF21A,PRMT7,SETD7,KAT6B,MCRS1,MEAF6,SMYD2,SAP18,KAT7,CHD4,SETD3,YEATS2,NSD3,PBRM1,ELP3,KDM4A,PRMT5,PHF20,EHMT2,HDAC1,EP400,GATAD2A,ACTL6B,MSL2,KDM5B,REST,MTA2,NCOA1,SUDS3,NSD1,KMT2C,ING5,BRWD1,ARID4A,SETDB2,MTA1,KDM5C,TADA2A,USP22,H2BC21,TAF12,SMARCE1,KMT5C,KDM4B,KANSL1,SMARCC2,DOT1L,KMT2B,ARID1B,SETDB1,MORF4L2,KDM2B,SMARCC1,KAT5,SMARCA2,NCOR1,TRRAP,SETD1A,H2BC12,KDM5A,NCOR2,SMARCA4,ARID1A,KDM3A,TBL1XR1,EP300,ARID2
reactome - s phase	4.27e-03	-1.74	154	RPA2,RBX1,PSMC2,PSMB9,ORC5,CDKN1B,E2F5,UBB,PSMC3,CUL1,ANAPC11,RPA3,ORC2,PSMB8,PSMD1,POLE2,CCNE1,PSMD6,E2F4,CDC25A,FEN1,LIN9,POLA1,CDC25B,PSMB4,CDK2,PSMA5,MCM7,RFC2,MCM6,RAD21,POLA2,LIN54,LIG1,GINS2,RBL2,GINS3,MCM2,MCM5,PCNA,PSMD10,RPA1,ANAPC15,CCNA2,MYC,ESCO2,POLD4,RFC5,POLE4,PSMD14,ORC3,TFDP1,MCM3,PRIM1,DNA2,ORC1,CDCA5,PSMC4,TFDP2,CKS1B,RFC3,RFC4,CDT1,CCNE2
reactome - telomere maintenance	4.71e-03	-2.06	65	RPA2,TINF2,H2AC14,RPA3,NOP10,TERT,H2BC11,H2BC9,PIF1,FEN1,TERF2IP,GAR1,H2BC14,POLA1,H2BC1,RFC2,H2AC4,H4C13,H2AX,POLA2,LIG1,PCNA,BLM,RPA1,POLD4,RFC5,H2AZ2,H2BC13,PRIM1,DNA2,H2AZ1,RFC3,RFC4,NHP2
biocarta - mcm pathway	5.40e-03	-2.29	18	ORC5,CDKN1B,ORC2,CCNE1,CDK2,MCM7,MCM6,MCM2,MCM5,ORC3,MCM3,ORC1,CDT1
kegg - asthma	5.40e-03	-2.19	24	HLA-DMB,HLA-DQB1,CD40LG,HLA-DQA1,PRG2,HLA-DOA,FCER1A,IL9,IL5,HLA-DPA1,IL13,IL4,HLA-DOB,MS4A2,CD40
reactome - dna replication	5.40e-03	-1.82	120	RPA2,RBX1,PSMC2,PSMB9,ORC5,UBB,PSMC3,CUL1,ANAPC11,RPA3,ORC2,PSMB8,PSMD1,POLE2,CCNE1,GMNN,PSMD6,E2F2,FEN1,POLA1,PSMB4,CDK2,CDC7,PSMA5,MCM7,RFC2,MCM6,MCM10,POLA2,LIG1,GINS2,GINS3,MCM2,MCM5,PCNA,PSMD10,RPA1,ANAPC15,CCNA2,POLD4,RFC5,POLE4,PSMD14,ORC3,MCM3,PRIM1,DNA2,ORC1,PSMC4,RFC3,RFC4,CDT1,CCNE2
reactome - traf3 dependent irf activation pathway	5.40e-03	2.02	14	SIKE1,IKBKE,IFNB1,MAVS,TRIM25,RNF135
kegg - dna replication	1.12e-02	-2.11	36	RPA2,RPA3,POLE2,FEN1,POLA1,MCM7,RFC2,MCM6,POLA2,LIG1,RNASEH2A,MCM2,MCM5,PCNA,RPA1,POLD4,RFC5,POLE4,MCM3,PRIM1,DNA2,SSBP1,RFC3,RFC4
kegg - porphyrin and chlorophyll metabolism	1.30e-02	-2.12	25	UGT2B17,HMOX1,BLVRA,PPOX,UROD,UROS,ALAD,FECH,UGT2A3,BLVRB,HMBS,HMOX2,UGT2B4,FTH1,ALAS2,MMAB,HCCS
naba - matrisome associated	1.30e-02	-1.28	642	CCL18,SEMA7A,LTB,S100A12,SULF1,PPBP,FREM1,HPSE,IL16,IL15,C1QB,CRHBP,FRZB,P4HA2,IFNW1,MMP9,S100A3,MMP11,S100G,S100A8,SERPINE2,PF4V1,C1QC,FGF14,CTSE,MMP27,SEMA6C,MMP25,CXCL9,PLOD2,CLC,BMP2,EMCN,ADAM8,HTRA4,PAPPA,ANXA3,MMP8,TGM2,HTRA1,S100A14,LTA,SERPINI1,CBLN1,FGF13,CLEC4D,MUC17,MASP1,CCL8,SDC3,PLXDC1,CLEC4C,EGLN3,S100P,VEGFA,NRG1,GPC2,ANGPT4,SERPINB12,FGF16,CXCL12,ADAM19,REG3A,MMP12,MUC5B,CLEC3A,CXCL5,FSTL1,S100A9,C1QA,MASP2,CXCL6,ANGPTL3,CLEC4E,CLEC2D,FCN1,IL9,PI3,TNFSF10,CCL13,INHBB,CBLN3,BMP6,GH1,ADAM7,ANXA5,CTSL,LEFTY1,PARM1,CSTB,TGFB3,BRINP3,SDC1,SFRP1,ADAMTS20,ADAMTS8,CLEC1B,IL17A,CLEC4A,SERPINB10,IL5,ADAM23,PCSK5,CCL2,PLXNA4,GPC5,WNT8B,ITLN1,SEMA3C,PLXNC1,FGFBP2,CCL19,ADAMTS9,FASLG,IL17C,FLT3LG,P3H2,IFNE,SLPI,CLEC7A,BMP7,VEGFB,WNT7A,EGF,PRSS2,IL13,IL4,IL7,C17orf58,HPSE2,MUC7,LGALS3,MMP1,BMP5,ADAMTS19,KAZALD1,WNT5B,PLXNA1,TGFB2,ANXA6,ADAM18,TGM4,LGALSL,IFNA5,ELFN2,IL34,NRG2,TIMP3,COLEC10,FGF21,BMP4,MEGF9,CTSS,PZP,WIF1,GH2,FGF8,S100A6,CLEC1A,CLEC5A,PDGFA,FGF3
reactome - deadenylation of mrna	1.30e-02	2.01	23	CNOT2,PABPC1,PAN3,CNOT7,CNOT3,CNOT8,EIF4G1,PARN,PAIP1,TUT4
