pathway	padj	NES	size	leadingEdge
kegg - oxidative phosphorylation	1.22e-08	-2.73	89	SDHD,ATP12A,ATP6V0E2,NDUFS2,ATP6V1C2,ATP6V0D2,NDUFB9,COX7B,SDHC,ATP6V0A4,ATP6V0B,ATP5MC3,ATP6V1H,ATP6V1B1,NDUFA4,ATP6V1A,ATP6V1G3,ATP5MC1,COX6B1,COX8A,ATP5MG,ATP6V1D,ATP6V0D1,COX5A,ATP5F1A,UQCRC1,UQCR11,COX6A2,NDUFB2,ATP6V1G1,ATP5PF,ATP5F1C,ATP6V1F,NDUFB8,NDUFB1,UQCR10,ATP6V1E1,SDHB,COX7A1,COX7A2,ATP5PB,NDUFA9,NDUFV1,NDUFS3,NDUFB3,NDUFA5,NDUFA1,UQCRQ,NDUFB5,COX10,ATP6V0A1,ATP6V1B2,COX11,NDUFA11,COX6B2,NDUFA6,COX5B
reactome - adaptive immune system	1.22e-08	2.13	565	PSMB8,CLEC2D,SEC24A,LRRC41,BTN3A2,TAPBP,C3,TREM2,NPDC1,BTN3A1,LNPEP,RNF217,ITK,CTSS,PSMB10,SEM1,KIF18A,LILRB2,UBE2D2,UBE2L6,NFKBIE,MGRN1,TYROBP,RNF130,CUL1,CBLB,SKP2,TRIM21,LY96,CD300A,CYBB,PTPN6,PAG1,CD14,SEC24D,SIGLEC1,HCST,NCF2,SIAH2,PSMB2,TLR2,LCP2,CLEC2B,TRPC1,KIF2A,HLA-DMB,TLR1,SEC61G,CD1D,NCK1,JAML,RNF144B,FYB1,PTPRC,HECTD2,LYN,CD40,PIK3AP1,TNFRSF14,NFKBIA,ICAM1,ITGA4,ITGB2,ITPR3,ITGAL,TRIM9,CD86,UBA6,CD8B,CD3D,MICB,VAV1,UBA5,CD36,CD4,EVL,REL,HLA-DPA1,TLR4,LILRB4,TRAT1,KIF11,FBXL16,UBC,NEDD4,ICOS,KIF20A,HECW2,FBXO32,TPP2,HLA-DOA,STX4,MAP3K8,HLA-DMA,RNF34,INPP5D,RNF213,TAP2,RASGRP3,ZAP70,FBXL7,HLA-DPB1,KLRF1,PTPN22,CD247,SIAH1,SELL,CD300LF,LTN1,CTSK,RIPK2,SPSB1,HSPA5,KBTBD8,SEC23A,UBE2Z,MKRN1,ITGAV,ATG7,RBCK1,NCF4,CTSO,PPIA,DCTN4,TRIB3,CD34,MAP3K14,DCTN6,RELA,GAN,LILRB5,FBXO17,CD8A,CD200,LCK,PIK3R3,KLRG1,ASB2,VASP,MALT1,RNF111,PIK3CA,TUBB6,CDC23,PSMD12,KLRD1,LAG3,PSMC2,FBXO4,FBXO6,CDC16,PSMD10,CD96,PSMD7,BTK,CD200R1,SEC24B,RBX1,FBXL13,PSMA1,NFKB1,NRAS,CD300C,KLRB1,BCL10,ITGB1,CUL2,SOS1,UBR1,CDC20,SH2D1A,SOCS3,STIM1,CSK,TRIM32,CARD11,AP2S1,PSMA4,RAPGEF4,PSMD14,UBE2J1,ANAPC4,VCAM1,CD81,RNF7,ICAM2,TREM1,KIF2C,RAC1,CD28,PSMD3,CD3E,MAP3K7,HERC6,KEAP1,MYD88,ICAM3,CANX,TRAIP,GLMN,B2M,UBE2Q2,PSMD13,UBE2V2,COL3A1,UBE2B,CRTAM,UBE2D3,KRAS,FKBP1A,BTLA,UBE2R2,FBXO41,DYNLL1,ITGB7,PLCG1,THOP1,BTBD1,SMURF2,KIF3A,SH2D1B,PIK3CD,GRB2,RNF19B,CENPE,CD160,KIFAP3,FBXW7,TRIM4,VAMP3,TRIM37,UBA52,HRAS,LILRB1,PSME1,UBE2D1,CD3G,OSCAR,RCHY1,HLA-DOB,UFL1,CAPZA2,SEC61B,UBAC1,BTNL9,SNAP23,FBXO11,UBE2Q1,UBE4A,UNKL,TRIP12,AKT1,RAP1A,CD79B,SLAMF7,PSMB1,UBE2C,FBXL14,RLIM,AP1S3,RNF115,LAIR1,PSMB4,CDC34,KLHL20,UBE2A,SIGLEC9,HERC5,BCAP31,AP2M1,SYK,PSMC3,FBXL12
reactome - cell cycle	1.22e-08	2.37	505	PSMB8,NUP107,TOPBP1,VRK2,MIS18A,KNTC1,MASTL,CDKN1A,TP53,PSMB10,CEP290,SEM1,YWHAG,KIF18A,CNEP1R1,CCNB1,ANKLE2,RFC2,LIG1,MYC,CUL1,NEDD1,BARD1,SKP2,DSN1,OFD1,H2BC12,PSMB2,SPDL1,KIF2A,NUP160,NUF2,CHTF18,MCM5,BUB3,YWHAH,LYN,CCND1,LMNB1,NBN,RPA4,CDKN2C,XPO1,SGO2,RPA2,NUP37,MRE11,NUP50,NCAPG2,TYMS,NME7,BRCA1,CDKN1B,ORC5,NDC80,FGFR1OP,UIMC1,CCP110,UBC,KIF20A,H2AJ,LIN54,PPP1CC,CCND2,DBF4,TK1,NUP155,PPP2R2A,SPAST,CDK7,MIS18BP1,FBXL7,LEMD2,RRM2,MCM2,CEP192,H2BC6,BORA,ZWINT,CENPU,CENPQ,USO1,TUBB,NPM1,POT1,TPR,CDC7,STAG1,SMC2,RHNO1,NUP153,UBE2I,STAG2,PRIM1,RMI1,GORASP2,CENPF,HAUS1,MAPK1,H2AX,ITGB3BP,KPNB1,MCM6,POLD1,PRIM2,FEN1,POLE3,LEMD3,POLD2,GAR1,PCNA,H2AZ1,MND1,BRCA2,RCC2,PPP1R12A,CENPW,TUBB6,CDC23,PSMD12,PSMC2,SDCCAG8,MAU2,MAD1L1,PLK1,CDC16,PSMD10,NUP35,MCM3,PSMD7,OIP5,CCND3,PHF20,WRN,NCAPD3,SUN1,CEP250,NUP54,PSMC3IP,NDC1,CDC6,HAUS8,MAD2L1,RBX1,PSMA1,B9D2,ORC2,CNTRL,NUP85,MDM2,NSL1,CTDNEP1,RFC5,CDC20,CENPH,LIN9,RBBP7,ODF2,SMC3,PTTG1,PSMA4,PSMD14,ORC3,ACD,NDEL1,PDS5A,ANAPC4,NHP2,CCNA2,CDK2,TAOK1,SFI1,CDK5RAP2,CSNK2A2,ESCO1,KIF2C,POLD4,CDK1,POLE2,HAUS6,ERCC6L,PSMD3,TERF2,TMPO,NDE1,BIRC5,SPC25,RAD51,CDC25B,PSMD13,UBE2V2,H3C8,CEP63,SKA1,RAB8A,SEH1L,PDS5B,DYNLL1,NCAPG,SMARCA5,RAD51C,NUP188,MAX,NUP42,BRIP1,NIPBL,GINS1,ATR,CHMP4B,MCPH1,CHMP6,CDKN2A,DIDO1,CCNE2,CENPE,NUP93,RNF168,CEP57,CENPM,AURKB,CDCA8,CENPC,CLASP1,CEP131,MAPK3,LMNA,UBA52,PSME1,ZWILCH,UBE2D1,NCAPH2,CDC45,RFC1,NOP10,PLK4,POLE4,RBL1,H2AC4,CEP152,LBR,CEP72,HJURP,CTC1,ESCO2,GINS3,NUP133,AKT1,GINS2,RAE1,PCM1,TFDP1,FKBPL,PSMB1,UBE2C,PSMB4,POLE,TEX15,CCNH,PSMC3,TUBGCP3,PIF1,PSMD4,RAD9B,ZW10,CDCA5,HUS1,BABAM1,HMMR,NUP43,MIS12,ANAPC10,TOP3A,MCM10,FBXO5,NCAPH,TEX12,ARPP19,FBXW11,TUBGCP6
reactome - cell cycle checkpoints	1.22e-08	2.38	224	PSMB8,NUP107,TOPBP1,KNTC1,CDKN1A,TP53,PSMB10,SEM1,YWHAG,KIF18A,CCNB1,RFC2,BARD1,DSN1,H2BC12,PSMB2,SPDL1,KIF2A,NUP160,NUF2,MCM5,BUB3,YWHAH,NBN,XPO1,SGO2,RPA2,NUP37,MRE11,BRCA1,CDKN1B,ORC5,NDC80,UIMC1,UBC,PPP1CC,DBF4,MCM2,H2BC6,ZWINT,CENPU,CENPQ,CDC7,RHNO1,RMI1,CENPF,H2AX,ITGB3BP,MCM6,RCC2,CDC23,PSMD12,PSMC2,MAD1L1,PLK1,CDC16,PSMD10,MCM3,PSMD7,PHF20,WRN,CDC6,MAD2L1,PSMA1,B9D2,ORC2,NUP85,MDM2,NSL1,RFC5,CDC20,CENPH,PSMA4,PSMD14,ORC3,NDEL1,ANAPC4,CCNA2,CDK2,TAOK1,KIF2C,CDK1,ERCC6L,PSMD3,NDE1,BIRC5,SPC25,PSMD13,UBE2V2,SKA1,SEH1L,DYNLL1,BRIP1,ATR,CDKN2A,CCNE2,CENPE,RNF168,CENPM,AURKB,CDCA8,CENPC,CLASP1,UBA52,PSME1,ZWILCH,UBE2D1,CDC45
reactome - cell cycle mitotic	1.22e-08	2.48	410	PSMB8,NUP107,VRK2,KNTC1,MASTL,CDKN1A,TP53,PSMB10,CEP290,SEM1,YWHAG,KIF18A,CNEP1R1,CCNB1,ANKLE2,RFC2,LIG1,MYC,CUL1,NEDD1,SKP2,DSN1,OFD1,H2BC12,PSMB2,SPDL1,KIF2A,NUP160,NUF2,MCM5,BUB3,LYN,CCND1,LMNB1,RPA4,CDKN2C,XPO1,SGO2,RPA2,NUP37,NUP50,NCAPG2,TYMS,NME7,CDKN1B,ORC5,NDC80,FGFR1OP,CCP110,UBC,KIF20A,H2AJ,LIN54,PPP1CC,CCND2,DBF4,TK1,NUP155,PPP2R2A,SPAST,CDK7,FBXL7,LEMD2,RRM2,MCM2,CEP192,H2BC6,BORA,ZWINT,CENPU,CENPQ,USO1,TUBB,TPR,CDC7,STAG1,SMC2,NUP153,UBE2I,STAG2,PRIM1,GORASP2,CENPF,HAUS1,MAPK1,H2AX,ITGB3BP,KPNB1,MCM6,POLD1,PRIM2,FEN1,POLE3,LEMD3,POLD2,PCNA,H2AZ1,RCC2,PPP1R12A,TUBB6,CDC23,PSMD12,PSMC2,SDCCAG8,MAU2,MAD1L1,PLK1,CDC16,PSMD10,NUP35,MCM3,PSMD7,CCND3,NCAPD3,CEP250,NUP54,NDC1,CDC6,HAUS8,MAD2L1,RBX1,PSMA1,B9D2,ORC2,CNTRL,NUP85,NSL1,CTDNEP1,RFC5,CDC20,CENPH,LIN9,ODF2,SMC3,PTTG1,PSMA4,PSMD14,ORC3,NDEL1,PDS5A,ANAPC4,CCNA2,CDK2,TAOK1,SFI1,CDK5RAP2,CSNK2A2,ESCO1,KIF2C,POLD4,CDK1,POLE2,HAUS6,ERCC6L,PSMD3,TMPO,NDE1,BIRC5,SPC25,CDC25B,PSMD13,H3C8,CEP63,SKA1,RAB8A,SEH1L,PDS5B,DYNLL1,NCAPG,NUP188,MAX,NUP42,NIPBL,GINS1,CHMP4B,MCPH1,CHMP6,CDKN2A,CCNE2,CENPE,NUP93,CEP57,CENPM,AURKB,CDCA8,CENPC,CLASP1,CEP131,MAPK3,LMNA,UBA52,PSME1,ZWILCH,UBE2D1,NCAPH2,CDC45,RFC1,PLK4,POLE4,RBL1,H2AC4,CEP152,LBR,CEP72,ESCO2,GINS3,NUP133,AKT1,GINS2,RAE1,PCM1,TFDP1,FKBPL,PSMB1,UBE2C,PSMB4,POLE
reactome - cytokine signaling in immune system	1.22e-08	1.88	654	PSMB8,NUP107,TYK2,MX1,IL10RB,IL15,CDKN1A,SHC1,IL20RB,IFNAR1,TP53,PSMB10,SEM1,APBB1IP,NKIRAS2,RPS6KA5,NOD2,MYC,UBE2L6,IL10RA,RSAD2,OAS3,CUL1,IFNGR2,HCK,TRIM21,SP100,CCL20,IL15RA,OSMR,PTPN6,CASP3,SAMHD1,MET,STAT6,ADAM17,PSMB2,RASA1,ZEB1,CSF1R,DUSP1,IFIT2,GBP5,MEF2C,NUP160,CD27,CD70,BCL6,MMP9,FPR1,ANXA1,BIRC3,CCL5,XAF1,IQGAP1,TNFRSF1B,TNFSF13B,ARRB2,FGG,LYN,CD40,TNFRSF14,NFKBIA,CCND1,LMNB1,FN1,ICAM1,ITGB2,STAT2,IL4R,CD86,DUSP10,SNAP25,TBK1,GBP4,VWF,VAV1,TNFSF9,NUP37,TNFRSF1A,NUP50,TRIM22,CD36,IFI6,IFNGR1,NFKB2,IL1RAP,CD4,TIMP1,IFIT3,EIF2AK2,SPRED1,IRF7,IL18R1,HLA-DPA1,PTPN2,CCR1,UBC,NEDD4,FLT3LG,STX4,MAP3K8,ABCE1,NUP155,IRF2,INPP5D,IFI27,VIM,RASGRP3,CXCL10,RHOU,HLA-DPB1,CSF3R,MSN,EIF4G3,LCP1,IL17RA,RIPK2,DUSP4,TRIM38,PELI1,IFNAR2,TPR,TRAF2,IL7R,CD44,RAPGEF1,MAP3K11,PPIA,VEGFA,NUP153,TRIB3,MAP3K14,STAT4,IL32,BST2,IL21R,CCR2,ITGAX,ISG15,RELA,MAPK1,IRAK2,KPNB1,CSF1,P4HB,LCK,IL27RA,OAS2,PIK3R3,IL2RB,LTBR,KPNA2,TNFRSF11A,IRAK1,OAS1,PIK3CA,CRKL,HNRNPDL,FLNA,PSMD12,PSMC2,GAB2,DDX58,MAP2K1,FSCN1,S1PR1,PDGFA,PSMD10,NUP35,MAPK9,IL16,PSMD7,CEBPD,ALOX5,NUP54,IRF1,STAT1,IFI35,MAPK7,NDC1,NOD1,RBX1,HMOX1,PSMA1,NFKB1,NRAS,ITGB1,NUP85,SOS1,IFNG,KPNA3,SOCS3,CSK,IL18RAP,IL1B,ATF2,PSMA4,PSMD14,RASA3,BCL2,VCAM1,PML,MMP1,RASA2,PEA15,SQSTM1,IFITM2,PSMD3,MAP3K7,EDA2R,BIRC5,TWIST1,PTPN1,TRAF3,IRS2,MYD88,PTAFR,CANX,MID1,CBL,CXCL2,PITPNA,B2M,IL6,PSMD13,TNFRSF4,ADAR,H3C8,S100A12,PDGFRB,JUNB,EBI3,SEH1L,KRAS,NEFL,NUP188,PLCG1,NUP42,PDGFB,HAVCR2,RPS6KA3,PIK3CD,IL22RA1,GRB2,ARRB1,DUSP7,CRK,KSR1,NUP93,RASGEF1A,JUN,TNFSF8,NRTN,MAPK3,IRF9,UBA52,HRAS,RAPGEF2,PSME1,RELB,BIRC2,FGF20,EGFR,TXLNA,ITGAM,KPNA4,MAPK14
reactome - dna repair	1.22e-08	2.13	240	POLR2D,BAZ1B,TOPBP1,DDB2,TP53,ASCC1,COPS8,FANCL,RFC2,LIG1,UBE2L6,CUL4B,BARD1,ASCC3,H2BC12,RAD23A,TFPT,NBN,POLH,RPA2,ZNF830,MRE11,ERCC3,ADPRHL2,FANCG,INO80E,BRCA1,DTL,COPS3,UIMC1,UBC,H2AJ,SPIDR,FANCI,CDK7,ASCC2,H2BC6,ACTR5,RIF1,ERCC1,POT1,RHNO1,CHD1L,PPP4C,UBE2I,RMI1,ISG15,RAD51AP1,H2AX,POLD1,REV3L,FEN1,POLE3,PAXIP1,MSH2,KPNA2,RNF111,POLD2,PCNA,H2AZ1,BRCA2,INO80,MPG,INO80C,FAAP100,WRN,SUMO3,RBX1,DCLRE1B,RFC5,MUS81,ACD,CCNA2,CDK2,POLD4,ACTL6A,POLE2,FANCF,TERF2,XRCC4,NEIL3,PARP1,RAD51,FANCE,UBE2V2,UBE2B,COPS2,SMARCA5,RAD51C,USP10,BRIP1,ATR,PALB2,TIMELESS,RNF168,POLR2G,POLL,ALKBH2,UBE2T,POLB,UBA52,RCHY1,RFC1,PRKDC,TRIM25,POLE4,COPS7B,H2AC4,DCLRE1C,APEX1,YY1,POLE,USP45,POLR2B,POLI,CCNH,PCLAF,RAD9B,HUS1,BABAM1,TOP3A,POLR2H,USP7,FANCB,COPS5,H2BC5,ABRAXAS1,CHEK1,POLQ,CENPX,H2BC17,MAD2L2,MBD4,UFD1
reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	1.22e-08	2.41	89	CLEC2D,C3,TREM2,NPDC1,LILRB2,TYROBP,CD300A,SIGLEC1,HCST,CLEC2B,CD1D,JAML,CD40,ICAM1,ITGA4,ITGB2,ITGAL,CD8B,CD3D,MICB,LILRB4,KLRF1,CD247,SELL,CD300LF,CD34,LILRB5,CD8A,CD200,KLRG1,KLRD1,CD96,CD200R1,CD300C,KLRB1,ITGB1,SH2D1A,VCAM1,CD81,ICAM2,TREM1,CD3E,ICAM3,B2M,COL3A1,CRTAM,ITGB7,SH2D1B,CD160,LILRB1,CD3G,OSCAR
reactome - innate immune system	1.22e-08	2	790	NLRC5,PSMB8,ALPK1,TRIM56,GNLY,LGALS3,TIFA,CLEC5A,C3,C5AR1,IFIH1,CSTB,TREM2,HK3,MANBA,DDX41,RAB37,ATG12,HEXB,SHC1,ITK,S100A8,CD63,FAF2,C1QA,CTSS,PSMB10,CEP290,SEM1,NLRC3,ARPC2,LILRB2,SERPINB1,RNASET2,NKIRAS2,RPS6KA5,NOD2,UBE2D2,UBE2L6,LYZ,TICAM1,TYROBP,MAN2B1,C1QB,C1QC,CUL1,WASF2,HCK,CD53,TRIM21,LY96,CLEC7A,DSN1,CD300A,CYBB,PTPN6,CAP1,CD14,STAT6,FGR,NCF2,C3AR1,LTA4H,TANK,PSMB2,SLC15A4,TLR2,LCP2,TLR1,ACTR2,DNASE1L1,MEF2C,NCK1,WIPF1,CTSZ,PLEKHO2,MMP9,FPR1,PTPRC,BIRC3,CLEC4A,TLR3,IQGAP1,TNFRSF1B,FGG,LYN,ACLY,NFKBIA,RAB27A,LPCAT1,SERPINB6,STK10,PKM,CD58,PGM1,PYGL,ITGB2,ITPR3,ITGAL,GLA,GPI,FCER1G,CASP8,SNAP25,TBK1,TNFAIP3,FTH1,MNDA,VAV1,GMFG,MRE11,POLR3D,APOB,IFI16,CD36,NFKB2,RNASE6,DEGS1,PYCARD,CD4,CFD,TNFAIP6,SDCBP,IRF7,CYB5R3,OSTF1,SIRPA,NCKAP1L,TLR4,EEA1,LY86,GUSB,UBC,HVCN1,GLIPR1,ANO6,RNF216,MAP3K8,S100A9,CHIT1,RAC2,ADA2,ALDOC,POLR3GL,ARPC5,LAT2,QPCT,CD247,P2RX7,FPR2,CREBBP,SELL,PRDX4,CANT1,CASP2,ARPC1A,TUBB,CTSK,RIPK2,TLR7,ARHGAP9,DUSP4,CFP,GSN,PELI1,TRAF2,CD44,PSTPIP1,ITGAV,ATG7,NCF4,PLAC8,PECAM1,PPIA,RHOG,BRI3,CLEC4E,MAP3K14,BST2,VAT1,NCKIPSD,CCR2,ITGAX,ISG15,RELA,MAPK1,IRAK2,KPNB1,AIM2,LCK,ELMO1,GZMM,IMPDH1,IRAK1,MALT1,NOS3,HPSE,PIK3CA,LIMK1,TLR8,PSMD12,KLRD1,DPP7,NLRP3,ATP11B,PSMC2,GAB2,CYFIP1,CNPY3,DDX58,PLAUR,MAP2K1,GYG1,PSMD10,CKAP4,IKBKE,SERPING1,MAPK9,PSMD7,BTK,ALOX5,C2,CD93,MAPK7,NOD1,PSMA1,NFKB1,NRAS,BCL10,KCMF1,SOS1,TRPM2,TBC1D10C,CFB,TRIM32,MOSPD2,ABI1,NLRC4,CARD11,IL1B,ATF2,PLD3,PSMA4,PSMD14,CCT8,BCL2,CD81,RNF125,CYLD,ICAM2,PROS1,TREM1,RAC1,PSMD3,MAP3K7,APAF1,LRMP,C1orf35,TRAF3,CAND1,MYD88,PTAFR,ICAM3,CD180,STING1,CGAS,B2M,PSMD13,MYH9,CXCR2,CREG1,S100A12,UBE2D3,RNASE2,MLEC,KRAS,SCAMP1,PANX1,DYNLL1,RAP2B,POLR3G,PLCG1,GDI2,MASP1,DIAPH1,GCA,COPB1,HGSNAT,PRKCSH,RPS6KA3,GRB2,DUSP7,CRK,PDAP1,GRN,ATP11A,JUN,GSDMD,SNAP29,APRT,RNF135,MAPK3,UBA52,PGM2,TSPAN14,HRAS,ATP7A,PSME1,RELB,UBE2D1,CD3G,OSCAR,BIRC2,PSAP,ITGAM,MAPK14,PRKDC,CAPZA2,TRIM25,ATF1,NHLRC3,PA2G4,IRF3,WASF1,PTK2,SNAP23,MUC17,GPR84,PIK3C3,MCEMP1,PLD4,S100B,RIPK1,DNAJC3,MYO5A,FADD,OLR1,RAP1A,DYNLT1,IFNA8,C6orf120,CAPN1,TXK,PSMB1,STOM,LAIR1,RNASE3,PSMB4,CDC34,DOK3,SIGLEC9,PELI3,IMPDH2,HERC5,STK11IP,SYK,PSMC3,POLR1D,MVP,RASGRP4,NFATC2,UNC93B1,PDZD11,CYBA,S100P,C4BPA,PPBP,MAP3K1,PSMD4
reactome - metabolism of rna	1.22e-08	2.38	479	PSMB8,PPWD1,XPOT,POLR2D,NUP107,EPRS1,RNMT,RPL39L,GEMIN5,NAT10,EXOSC9,PPIL3,SF3B3,CNOT11,CTNNBL1,DHX37,CNOT2,NSUN2,PSMB10,SEM1,APOBEC3C,DDX23,CWC27,RBM22,PUS7,UTP6,PARN,DCP2,PSMB2,DHX38,FBL,MPHOSPH10,HEATR1,NUP160,HNRNPUL1,TUT7,DIMT1,RIOK2,LSM8,WDR36,TRMT1,THG1L,XPO1,NUP37,ERCC3,C2orf49,NUP50,RIOK1,U2AF1,SNRNP27,RPL38,THOC6,UBC,RPL36,CNOT8,SMG8,TTC37,WDR4,NUP155,PPP2R2A,PRPF3,CLNS1A,CDK7,RPS19,DDX39A,WDR75,EXOSC5,SLU7,TPR,TNKS1BP1,MAGOHB,SNRPD1,XRN2,PES1,PHAX,NUP153,XRN1,LSM7,SNRPA,RPS14,GEMIN4,U2SURP,EFTUD2,PATL1,EXOSC8,RPL35A,GAR1,SNRPF,CSTF1,LTV1,PCBP1,PSMD12,PSMC2,BYSL,LSM5,FUS,PSMD10,NUP35,EXOSC2,PSMD7,NUP54,CSTF3,NDC1,CDC5L,EMG1,PSMA1,TEX10,UPF2,UTP15,NUP85,CPSF3,HNRNPA0,GTPBP3,WTAP,PRCC,PPIH,CNOT7,SNW1,PSMA4,PNO1,PSMD14,SNRPB,MRM2,ETF1,NHP2,NIP7,EXOSC10,MTREX,PRPF40A,FYTTD1,PUS1,FTSJ1,POP7,QTRT2,ALKBH8,HNRNPD,LSM11,PSMD3,NOB1,UTP18,RPS21,TRMT112,SF3B1,NXT1,THOC1,POP4,RNPS1,PRPF8,PSMD13,ADAR,BUD31,DIS3,WDR3,LAS1L,UTP11,SMNDC1,SEH1L,TFIP11,SNRPD2,IMP3,UPF3B,TPRKB,PRPF6,NOL12,CLP1,WBP11,HNRNPH1,TRIT1,RPL22L1,NUP188,NUP42,CD2BP2,CWC15,CWC25,LSM2,ALYREF,GSPT1,GEMIN7,GEMIN8,CNOT9,NUP93,POLR2G,DDX42,RRP1,UBA52,PSME1,RPS6,RPS27L,RIOK3,SF3A2,KRR1,SRSF4,MAPK14,HNRNPA1,SRSF1,HNRNPM,NOP10,HNRNPR,SRSF10,DDX21,RBM8A,ZFP36,DCP1B,TSR1,UTP20,QTRT1,TUT4,DDX46,SF3A3,SRSF7,RTRAF,DDX49,ZFP36L1,UPF3A,SF3B2,TRA2B,NUP133,TRMT13,AKT1,IMP4,RAE1,WDR46,SNRPE,NOP2,MPHOSPH6,CNOT6,TSR3,PSMB1,METTL14,GEMIN2,RPS23,CNOT6L,PSMB4,RBM17,GPKOW,TRMT5,POLR2B,DDX20,UTP3,CCNH,PSMC3,WBP4,PHF5A,ELAVL2,SLBP,RPS24,NOL11,CNOT4,PSMD4,THADA,ISG20L2,NCBP1,U2AF2,MTERF4,RPL22,PRPF31,SRSF11,SF3B6,RPP30,NUP43,SRRT,POLR2H,PDCD7,UTP25,GLE1,GTF2F2,RPL11,TRMT44
