pathway	padj	NES	size	leadingEdge
kegg - oxidative phosphorylation	1.49e-08	-2.48	111	SDHD,ATP5MC1,ATP6V0E1,UQCRC2,COX8A,NDUFB1,ATP5F1A,NDUFA1,ATP5MC3,ATP6V1G2,COX6C,ATP5PO,NDUFB7,ATP5MC2,ATP4A,NDUFB6,NDUFV1,NDUFB3,SDHC,ATP6V1E2,ATP6V0E2,COX7A2,UQCR11,COX7A1,NDUFB5,NDUFA8,NDUFS3,COX4I1,COX15,ATP5PD,NDUFS7,NDUFB2,NDUFA2,NDUFA5,COX5B,ATP5PF,NDUFV2,UQCR10,NDUFA10,ATP5F1D,ATP6V1H,COX7A2L,ATP5ME,ATP5PB,ATP5MG,NDUFC1,CYC1,ATP6V0D1,UQCRFS1,COX5A,ATP5F1C,NDUFB8,COX7C,NDUFS4,NDUFB9,NDUFA3,COX10,COX7B
kegg - parkinsons disease	1.49e-08	-2.55	106	SDHD,ATP5MC1,UQCRC2,COX8A,NDUFB1,ATP5F1A,NDUFA1,SLC25A6,VDAC3,ATP5MC3,COX6C,ATP5PO,PARK7,NDUFB7,ATP5MC2,NDUFB6,NDUFV1,NDUFB3,SDHC,COX7A2,UQCR11,COX7A1,NDUFB5,NDUFA8,NDUFS3,PRKN,COX4I1,ATP5PD,NDUFS7,NDUFB2,UBE2G2,NDUFA2,NDUFA5,COX5B,ATP5PF,NDUFV2,UQCR10,NDUFA10,ATP5F1D,COX7A2L,CASP9,ATP5PB,SNCA,NDUFC1,CYC1,UBB,UQCRFS1,COX5A,ATP5F1C,NDUFB8,COX7C,NDUFS4,SLC6A3,NDUFB9,NDUFA3,COX7B,SLC25A4,CYCS,ATP5F1B,COX6A1,PPID,NDUFA6,NDUFV3,NDUFB4
naba - ecm regulators	1.49e-08	2.24	230	P4HA2,CTSD,PRSS3,ADAMTS14,MMP11,MMP7,ADAM15,CTSA,BMP1,F12,ADAMTSL4,ADAM17,SERPINH1,P3H3,FAM20A,MMP16,FAM20C,ADAMTS9,PRSS12,LOXL2,MMP10,PLAU,EGLN3,TGM2,CSTB,MMP14,PLOD1,TIMP1,OGFOD1,CTSC,P3H1,HYAL2,SERPINB5,CTSB,LOXL1,HTRA4,PLOD2,ADAMTS8,CTSS,HPSE,P4HA1,PRSS2,ITIH2,ADAMTS16,ADAMTS13,CD109,HTRA1,MMP13,SERPINB1,SULF1,PAPPA,CTSH,F2,PLOD3,MMP1,SERPINE1,SERPINA1,MEP1B,SULF2,PCSK5,SERPINB2,LOXL3,MMP3,ADAMTS2,CELA1,SERPINA6,SERPINB8,SERPINB3,ADAM12,ADAMTSL2,SERPINA2,SLPI,ADAM28,MMP12,ADAMTS7,F13A1,MEP1A,TGM1,HPSE2,ADAMTS6,ADAMTS10,AGT,MMP9,ADAM8,CST11,ADAMTS12,SERPINA10,ADAM30,SERPINB12,CST6,ADAMTS17,PZP,TMPRSS15,SERPINE2,ADAMTS18,LOX,MMP25,ADAM18,CTSG
naba - matrisome	1.49e-08	1.91	951	P4HA2,EDIL3,COL7A1,HAPLN1,FN1,CTSD,PRSS3,COL11A1,CSPG4,ADAMTS14,MMP11,COL10A1,S100A16,MMP7,LAMC1,ADAM15,EMILIN2,ACAN,WNT5A,SEMA4F,ECM1,SPARC,CTSA,PLXNA4,BMP1,CLEC5A,GDF15,F12,THSD4,ADAMTSL4,CBLN3,ADAM17,SERPINH1,SPOCK1,P3H3,S100A11,FAM20A,PDGFA,THBS4,PLXND1,MMP16,SFTA2,FAM20C,FGF1,CCL13,EGFL6,S100A3,MFAP2,ADAMTS9,SEMA4C,NID1,C1QL1,MATN3,C1QTNF6,PRSS12,THBS1,TNFSF4,TNC,LOXL2,MMP10,PLAU,EGLN3,LRG1,CCL7,FSTL3,COL13A1,TNFSF9,TGFB1,S100A2,TGM2,CXCL8,SPP1,LGALS3,ELFN1,CSTB,MMP14,IL1RN,PLXDC1,PLOD1,SLIT1,TIMP1,CCL20,MXRA5,OSM,S100B,PDGFC,S100A5,CLEC7A,OGFOD1,CTSC,P3H1,LAMC2,TGFB2,CLEC4A,HYAL2,ESM1,SERPINB5,ZPLD1,S100A6,CTSB,BGN,LOXL1,PLXNA3,SDC3,IFNE,IBSP,FGF20,EREG,IGFBP2,SEMA3F,LAMB3,HTRA4,PLOD2,FGF2,TGFBI,WNT7B,TNFAIP6,SFTPB,COL6A5,INHBA,ADAMTS8,CTSS,PLXNA2,HPSE,P4HA1,PRSS2,PXDN,ITIH2,MST1L,COMP,ANXA1,IL36RN,TNFSF13,ANXA2,ADAMTS16,ADAMTS13,S100A10,KCP,IGFBP6,S100A4,LGALS1,CD109,PLXNC1,HTRA1,CBLN4,IL13,MMP13,PLXNA1,AREG,COL5A2,VCAN,WNT5B,WIF1,PLXNB3,MFGE8,SERPINB1,CBLN1,LIF,IGFBP3,SULF1,PAPPA,COL5A1,TNFSF18,CTSH,MUC1,ANXA5,CLEC4D,CCL11,MDK,CCL18,LTBP1,SEMA5B,IL17C,COL1A1,FREM3,COL2A1,POSTN,CCL26,COL26A1,F2,GAS6,IL18,FGF23,PLOD3,ANGPTL4,SRPX2,MMP1,TCHH,SERPINE1,ANXA11,MEPE,CCL17,SERPINA1,CXCL2,DHH,COL21A1,MEP1B,SULF2,AGRN,IGFBP4,COL4A1,CSPG5,PCSK5,TNFSF15,ZP1,EBI3,PDGFB,SERPINB2,LOXL3,PLXDC2,MMP3,SDC4,HBEGF,INSL3,CCL23,ADAMTS2,C1QB,CELA1,CRLF1,CCN4,TGFA,PLXNB2,DMP1,GDNF,SERPINA6,CHAD,FCN3,SERPINB8,EPYC,SEMA7A,SERPINB3,LAMA3,ADAM12,THBS2,C1QC,COL11A2,CTHRC1,ADAMTSL2,OIT3,GPC1,HSPG2,TGFB3,PSPN,MUC5AC,MUC4,SERPINA2,FGF21,COL22A1,SLPI,ADAM28,LGALS9,MMP12,CCN6,SEMA3B,ADAMTS7,SEMA6B,NTNG2,FGB,COL1A2,F13A1,MEP1A,COL3A1,TGM1,IL11,CLEC12A,HPSE2,BCAN,CXCL5,CLCF1,FBN2,ADAMTS6,GPC4,SEMA5A,COL8A2,ADAMTS10,COL5A3,COL8A1,ARTN,INTS6L,SEMA3E,IL10,AGT,HAPLN3,MMP9,FNDC7,INHBB,COL6A3,IFNA4,ADAM8,CLEC14A,C1QA,SEMA4G,CNTF,ANGPT2,COL24A1,CST11,FASLG,VWA5A,MUC5B,CHRDL2,CXCL1,INHBE,WNT10B,FCN2,ADAMTS12,FGFBP1,FGF6,TINAG,GDF5,CILP2,SERPINA10,IL17B,COL9A1,ADAM30,S100A13,TNFSF11,PRG3,MUC6,FGF19,COL4A2,BRINP2,COL20A1,SEMA6C,EMILIN1,LGALS12,CLEC2B,ANXA13,OVGP1,SERPINB12,CXCL10,CSF1,CRLF3,CST6,ADAMTS17,PZP,VWA5B2,IL25,TMPRSS15,SPON1,IL19,CSF2,CXCL6,SERPINE2,ADAMTS18,MATN1,LOX,FGA,AEBP1,IL3,IFNA5,MMP25,MUC12,ADAM18,SDC1,CTSG,NGF,MEGF9,VWA7,IL24,ASPN,WNT2,IL36B,SPOCK2,FGL1,COL6A2,IL17F,LGALS8,IFNA21,HAPLN2,WNT10A,IL22,CCL22,RSPO4,EGLN2,CSTA,CCL24,COL18A1,NID2,IL23A,REG1B,CXCL14,HYAL3,COL15A1,FLG2,EGFL7,CX3CL1,S100A9,PAPLN,ADAM11,ST14,WFIKKN2,PODNL1,CXCL3
naba - matrisome associated	1.49e-08	2.05	685	P4HA2,CTSD,PRSS3,CSPG4,ADAMTS14,MMP11,S100A16,MMP7,ADAM15,WNT5A,SEMA4F,CTSA,PLXNA4,BMP1,CLEC5A,GDF15,F12,ADAMTSL4,CBLN3,ADAM17,SERPINH1,P3H3,S100A11,FAM20A,PDGFA,PLXND1,MMP16,SFTA2,FAM20C,FGF1,CCL13,EGFL6,S100A3,ADAMTS9,SEMA4C,C1QL1,C1QTNF6,PRSS12,TNFSF4,LOXL2,MMP10,PLAU,EGLN3,CCL7,FSTL3,TNFSF9,TGFB1,S100A2,TGM2,CXCL8,LGALS3,ELFN1,CSTB,MMP14,IL1RN,PLXDC1,PLOD1,TIMP1,CCL20,OSM,S100B,PDGFC,S100A5,CLEC7A,OGFOD1,CTSC,P3H1,TGFB2,CLEC4A,HYAL2,SERPINB5,S100A6,CTSB,LOXL1,PLXNA3,SDC3,IFNE,FGF20,EREG,SEMA3F,HTRA4,PLOD2,FGF2,WNT7B,SFTPB,INHBA,ADAMTS8,CTSS,PLXNA2,HPSE,P4HA1,PRSS2,ITIH2,MST1L,ANXA1,IL36RN,TNFSF13,ANXA2,ADAMTS16,ADAMTS13,S100A10,S100A4,LGALS1,CD109,PLXNC1,HTRA1,CBLN4,IL13,MMP13,PLXNA1,AREG,WNT5B,WIF1,PLXNB3,SERPINB1,CBLN1,LIF,SULF1,PAPPA,TNFSF18,CTSH,MUC1,ANXA5,CLEC4D,CCL11,MDK,CCL18,SEMA5B,IL17C,FREM3,CCL26,F2,IL18,FGF23,PLOD3,ANGPTL4,MMP1,TCHH,SERPINE1,ANXA11,CCL17,SERPINA1,CXCL2,DHH,MEP1B,SULF2,CSPG5,PCSK5,TNFSF15,EBI3,PDGFB,SERPINB2,LOXL3,PLXDC2,MMP3,SDC4,HBEGF,INSL3,CCL23,ADAMTS2,C1QB,CELA1,CRLF1,TGFA,PLXNB2,GDNF,SERPINA6,FCN3,SERPINB8,SEMA7A,SERPINB3,ADAM12,C1QC,ADAMTSL2,GPC1,TGFB3,PSPN,MUC5AC,MUC4,SERPINA2,FGF21,SLPI,ADAM28,LGALS9,MMP12,SEMA3B,ADAMTS7,SEMA6B,F13A1,MEP1A,TGM1,IL11,CLEC12A,HPSE2,CXCL5,CLCF1,ADAMTS6,GPC4,SEMA5A,ADAMTS10,ARTN,SEMA3E,IL10,AGT,MMP9,INHBB,IFNA4,ADAM8,CLEC14A,C1QA,SEMA4G,CNTF,ANGPT2,CST11,FASLG,MUC5B,CHRDL2,CXCL1,INHBE,WNT10B,FCN2,ADAMTS12,FGFBP1,FGF6,GDF5,SERPINA10,IL17B,ADAM30,S100A13,TNFSF11,MUC6,FGF19,BRINP2,SEMA6C,LGALS12,CLEC2B,ANXA13,OVGP1,SERPINB12,CXCL10,CSF1,CRLF3,CST6,ADAMTS17,PZP,IL25,TMPRSS15,IL19,CSF2,CXCL6,SERPINE2,ADAMTS18,LOX,IL3,IFNA5,MMP25,MUC12,ADAM18,SDC1,CTSG,NGF,MEGF9,IL24,WNT2,IL36B,IL17F,LGALS8,IFNA21,WNT10A,IL22,CCL22,EGLN2,CSTA,CCL24,IL23A,REG1B,CXCL14,HYAL3,FLG2,EGFL7,CX3CL1,S100A9,ADAM11,ST14,WFIKKN2,CXCL3
reactome - cell cycle	1.49e-08	1.78	628	RCC2,TUBG1,ANKLE2,PSMB2,RMI2,UBE2I,MCM4,LMNA,PCBP4,CDT1,CENPK,CDKN2A,H2AX,CCNA1,TYMS,CSNK1E,SRC,CDKN2B,KNTC1,NUP188,LYN,AKT1,PLK4,RBBP8,H2AC14,SEH1L,CCNE2,PRKACA,EML4,E2F1,RCC1,MCM6,CDKN2C,YWHAB,DYNC1H1,RANGAP1,H2AJ,SMC4,BUB1B,POLD1,RAD1,TP53,PSMD14,CENPU,MCM7,PSMD1,STN1,PKMYT1,PSMB8,YWHAH,BARD1,CKAP5,SPC24,CDC25B,BRIP1,DHFR,NDC80,CDC7,CTDNEP1,GINS1,TK1,CDKN1A,ACTR1A,TOP2A,PCNA,TUBA1A,SIRT2,MCM3,H2BC14,SFN,KIF20A,CENPH,CC2D1B,PCNT,TUBA1C,POLE2,DCTN2,MCM2,RAD51,POLE,TP53BP1,TUBA1B,FEN1,CDC6,CENPF,CHTF18,H2AC4,MND1,TPX2,CDK4,ORC6,RRM2,ERCC6L,CCND1,SPAST,VRK2,LMNB1,CENPM,PSMA5,CCNE1,TUBB4B,CDC45,TUBA4B,EXO1,PSMD2,CCNB2,CTC1,RB1,TUBB3,OPTN,H2BC4,LCMT1,PSMB3,FOXM1,FBXL18,YWHAZ,CENPN,NCAPH,ZWILCH,CDCA5,HAUS6,KIF23,CENPW,UBE2C,PSMD4,TUBA4A,PTK6,DYNC1LI1,CDC14A,NUP205,PSMB10,GINS4,RTEL1,MAD1L1,NEK2,PSMB1,MZT1,NCAPG,MCM5,POLA2,MAD2L1,CDK1,CDK7,ZWINT,KNL1,CDK5RAP2,H3C2,HMMR,DCTN1,RFC2,SEC13,TMPO,NUF2,TUBB6,PHLDA1,CDC20,LIG1,KPNB1,PSMD3,PPP2R1A,CHEK2,BIRC5,PSMB9,REC8,HJURP,KIF18A,CLSPN,SYCE2,PSMD8,PSMA7,H4C9,GINS2,H2AC18,HDAC8,SMC2,GINS3,CENPI,CCND3,CENPA,DNA2,SYCE3,YWHAG,DBF4,DMC1,MCM10,CDCA8,TUBB4A,E2F2,SMC1B,DYNC1I2,SPC25,ZNF385A,PPP2R2A,BRCA2,ESPL1,BUB1,DSN1,GSK3B,MAX,NUP85,KIF2C,RFC4,CENPL,LPIN3,BABAM2,ESCO2,CDC25C,SYCP3,CENPE,SKA1,CDK2,FKBP6,UBE2E1,CEP41,NEK6,H2BC15,RAB1B,H3C7
reactome - cell cycle mitotic	1.49e-08	1.88	518	RCC2,TUBG1,ANKLE2,PSMB2,UBE2I,MCM4,LMNA,CDT1,CENPK,CDKN2A,H2AX,CCNA1,TYMS,CSNK1E,SRC,CDKN2B,KNTC1,NUP188,LYN,AKT1,PLK4,H2AC14,SEH1L,CCNE2,PRKACA,EML4,E2F1,RCC1,MCM6,CDKN2C,DYNC1H1,RANGAP1,H2AJ,SMC4,BUB1B,POLD1,TP53,PSMD14,CENPU,MCM7,PSMD1,PKMYT1,PSMB8,CKAP5,SPC24,CDC25B,DHFR,NDC80,CDC7,CTDNEP1,GINS1,TK1,CDKN1A,ACTR1A,TOP2A,PCNA,TUBA1A,SIRT2,MCM3,H2BC14,KIF20A,CENPH,CC2D1B,PCNT,TUBA1C,POLE2,DCTN2,MCM2,POLE,TUBA1B,FEN1,CDC6,CENPF,H2AC4,TPX2,CDK4,ORC6,RRM2,ERCC6L,CCND1,SPAST,VRK2,LMNB1,CENPM,PSMA5,CCNE1,TUBB4B,CDC45,TUBA4B,PSMD2,CCNB2,RB1,TUBB3,OPTN,H2BC4,LCMT1,PSMB3,FOXM1,FBXL18,CENPN,NCAPH,ZWILCH,CDCA5,HAUS6,KIF23,UBE2C,PSMD4,TUBA4A,PTK6,DYNC1LI1,CDC14A,NUP205,PSMB10,GINS4,MAD1L1,NEK2,PSMB1,MZT1,NCAPG,MCM5,POLA2,MAD2L1,CDK1,CDK7,ZWINT,KNL1,CDK5RAP2,H3C2,HMMR,DCTN1,RFC2,SEC13,TMPO,NUF2,TUBB6,PHLDA1,CDC20,LIG1,KPNB1,PSMD3,PPP2R1A,BIRC5,PSMB9,KIF18A,PSMD8,PSMA7,H4C9,GINS2,H2AC18,HDAC8,SMC2,GINS3,CENPI,CCND3,CENPA,DNA2,YWHAG,DBF4,MCM10,CDCA8,TUBB4A,E2F2,DYNC1I2,SPC25,PPP2R2A,ESPL1,BUB1,DSN1,GSK3B,MAX,NUP85,KIF2C,RFC4,CENPL,LPIN3,ESCO2,CDC25C,CENPE,SKA1,CDK2,UBE2E1,CEP41,NEK6,H2BC15,RAB1B,H3C7
reactome - cytokine signaling in immune system	1.49e-08	1.82	811	STX3,ELK1,PSMB2,USP18,BCL2L1,EGFR,CD44,FN1,HRAS,STAT1,TNFRSF1A,SRC,EDA2R,TNFRSF12A,TXLNA,NUP188,PIK3R2,MAPKAPK2,LYN,RASGRF1,AKT1,SEH1L,PRKACA,IL13RA1,MSN,IL1RAP,ADAM17,CRLF2,IQGAP1,CFL1,SHC3,VCL,PDGFA,YWHAB,GBP2,RELA,GAB2,FGF1,HIF1A,SPRED3,DUSP5,HLA-A,TP53,TNFSF4,ALOX5,CD70,RASAL2,PSMD14,HLA-G,TLN1,TNFSF9,RET,TGFB1,FLNA,CXCL8,PSMD1,ICAM1,PSMB8,DUSP4,IL1RN,TIMP1,CCL20,IL17RD,OSM,S100B,PML,LAMTOR2,TNIP2,STAT2,IFIT2,SMARCA4,LCN2,KPNA2,PAK2,FGF20,EREG,PELI1,CDKN1A,DUSP6,CASP3,RANBP9,PTPN2,GSTO1,GRIN1,KRAS,IL17RA,TRIM46,HLA-B,FGF2,NEDD4,KPNA1,PEA15,MAP3K11,TRIM29,IRAK2,ITGB1,CSF2RA,ANXA1,TRIM14,IL36RN,TNFSF13,ANXA2,IRF3,HLA-DRA,NOD1,BOLA2,HLA-C,IL13,AREG,IL18R1,CAPZA1,CD40,RASA1,STXBP2,IFNL1,CAMK2D,PTPN12,LIF,RSAD2,SNAP25,IFIT3,CCND1,JAK1,FYN,LMNB1,TNFSF18,MUC1,ITGAM,CCL11,STAT6,IL1RL1,PSMA5,IL17C,TNFRSF1B,CCR1,NOD2,PSMD2,SOX2,IL18,FGF23,ITGAX,SPTB,IL1RL2,MMP1,STAT3,PSMB3,HLA-DQB1,CXCL2,MYD88,ISG15,DUSP9,HLA-F,YWHAZ,CBL,PTAFR,CEBPD,IRF9,TNFSF15,TEC,SHC1,TRIM35,PSMD4,HLA-DPB1,EBI3,PDGFB,HMOX1,IFNGR2,ADAR,SP100,SERPINB2,HCK,NUP205,GBP3,HAVCR2,PSMB10,CD86,MMP3,TBK1,SPRED1,HBEGF,PSMB1,STX4,DAB2IP,HLA-DQB2,CRLF1,LTBR,TGFA,GDNF,PTGS2,SPTBN2,H3C2,TRIM22,RIPK2,HLA-DPA1,RELB,SEC13,IL4R,B2M,MAP2K1,TNFRSF4,KPNB1,PSMD3,OASL,PSPN,PPP2R1A,MAP2K2,CSF1R,OAS2,ITGB2,BIRC5,SAMHD1,LGALS9,PSMB9,FGB,COL1A2,F13A1,TRIM21,IL11,PSMD8,PSMA7,LCP1,MET,CLCF1,FGFR4,CSK,SPRED2,FCGR1B,MAP3K7,STAT4,ARTN,GRB2,IL10,SPTAN1,MMP9,FPR1,TRIB3,IRF5,TNFRSF25,IFNA4,ARRB2,STAT5A,OAS3,CNTF,IL17RC,FASLG,TWIST1,TNFRSF8,CXCL1,TRIM38,NUP85,RASGRP1,FGF6,PPP5C,PTPN23,OAS1,TNFSF11,UBA3,ALOX15,MAPKAPK3,FGF19,IFNGR1,PIK3CA,MAP3K3,UBE2E1,JAK3,CD4,RHOU,H3C7,IFNAR2,TRIM62,CISH,CXCL10,PTK2B,UBE2L6,CSF1,EIF4G1,OSMR,IL25,MIF,CNTFR,IL19,IFIT1,VAV1,RALA,CASP1,CSF2,NFKB2,IFI6,MAPK14,IL27RA,FGA,H3C11,IL2RA,IL3,IFNA5,HERC5,H3C3,IL21R,SDC1,CSF3R,CTSG,NEFL,EIF4E2,KL,IL15RA,IL22RA2,IL24,PSMB4,IL36B,HLA-DRB4,NUP62,RPS6KA3,IL17F,CCR5,INPP5D,IFNA21,IL22,CCL22,PSMD13,PSMC4,PTPN14,VCAM1,IL1R2,HLA-DQA1,IL23A,SOCS1
reactome - degradation of the extracellular matrix	1.49e-08	2.4	138	COL7A1,CD44,FN1,CTSD,COL11A1,MMP11,COL10A1,MMP7,LAMC1,ADAM15,ACAN,BMP1,ADAM17,MMP16,CAPN2,CAPN10,ADAMTS9,NID1,KLK7,MMP10,TPSAB1,COL13A1,SPP1,MMP14,TIMP1,LAMC2,CTSB,CAPN8,CASP3,LAMB3,COL6A5,ADAMTS8,CTSS,PRSS2,TMPRSS6,ADAMTS16,HTRA1,MMP13,COL5A2,PSEN1,COL5A1,COL1A1,COL2A1,COL26A1,MMP1,CAPN15,COL4A1,CAPN12,MMP3,CAPN3,CAPNS1,LAMA3,CAPN11,COL11A2,CAPN1,FURIN,HSPG2,MMP12,COL1A2,COL3A1,BCAN,FBN2,COL8A2,COL5A3,COL8A1,MMP9,COL6A3,ADAM8,CAPN13
reactome - extracellular matrix organization	1.49e-08	2.44	295	P4HA2,ITGA2,COL7A1,CD44,HAPLN1,FN1,CTSD,COL11A1,ADAMTS14,MMP11,COL10A1,MMP7,LAMC1,ADAM15,PLEC,EMILIN2,ACAN,SPARC,BMP1,ITGA6,ADAM17,SERPINH1,CRTAP,P3H3,PDGFA,MMP16,CAPN2,CAPN10,MFAP2,ADAMTS9,NID1,KLK7,MATN3,THBS1,TNC,LOXL2,MMP10,TPSAB1,ACTN1,COL13A1,TGFB1,CEACAM6,SPP1,ICAM1,ICAM4,MMP14,PLOD1,TIMP1,P3H1,ITGB5,LAMC2,TGFB2,CTSB,BGN,LOXL1,SDC3,IBSP,CAPN8,CASP3,LAMB3,PLOD2,CD47,FGF2,COL6A5,ADAMTS8,CTSS,P4HA1,PRSS2,PXDN,TMPRSS6,ITGB1,COMP,ITGB4,CD151,ADAMTS16,CASK,HTRA1,MMP13,COL5A2,VCAN,PSEN1,ICAM5,COL5A1,ITGAM,LTBP1,LRP4,COL1A1,COL2A1,COL26A1,PLOD3,ITGAX,ITGA11,MMP1,SERPINE1,CAPN15,COL21A1,AGRN,COL4A1,DAG1,PDGFB,CAPN12,LOXL3,MMP3,CAPN3,SDC4,ADAMTS2,DST,CAPNS1,DMP1,ITGA3,COLGALT1,LAMA3,ADAM12,CAPN11,COL11A2,CAPN1,FURIN,HSPG2,TGFB3,ITGAV,ITGB2,COL22A1,MMP12,FGB,COL1A2,COL3A1,BCAN,FBN2,COL8A2,COL5A3,COL8A1,MMP9,COL6A3,ITGA5,ADAM8,COLGALT2,COL24A1,CAPN13
