pathway	padj	NES	size	leadingEdge
kegg - alzheimers disease	5.07e-09	-2.82	135	NDUFA4,COX6A1,ATP5PD,PLCB1,NDUFA3,COX5B,COX7A2,COX7C,NDUFA5,NDUFA9,PPP3R1,NDUFS3,COX7B,ATP5F1C,NDUFA8,COX4I1,NDUFB8,ATP5F1B,PPP3CB,UQCRC2,ATP2A2,NDUFS4,COX6C,SDHB,SNCA,ATP5F1D,NDUFB5,NDUFV2,COX8A,COX6B1,NDUFB3,NDUFB4,UQCRC1,ATP5PO,ATP5PB,NDUFB2,GAPDH,CYC1,ATP5MC3,NDUFAB1,CDK5,ATP5MC1,NDUFB7,COX5A,ATP5F1A,ATP5PF,NDUFA7,NDUFB6,UQCR10,NDUFS7,UQCR11,NDUFA10,CHP1,UQCRFS1,NDUFS2,UQCRB,NDUFA1,CYCS,COX7A1,BACE1,SDHA,MAPK1,NDUFV1,NAE1,GRIN2A,UQCRQ,NDUFS1,NDUFC1
kegg - cytokine cytokine receptor interaction	5.07e-09	2.67	218	CSF1,INHBB,EGFR,GH1,CTF1,LIFR,IL2RG,CXCR4,IL13RA1,PLEKHO2,IL10RA,BMPR1B,IL20RA,TNFRSF1B,IL3RA,BMPR1A,CD40,TNFRSF10B,CSF1R,CCL2,TNFRSF12A,PDGFRB,OSM,MPL,AMHR2,TNFSF8,CCL5,FLT3LG,IL7R,IL12RB1,PF4,VEGFB,IL1R1,CLCF1,IL3,CCR5,CCL16,TNFRSF4,IL18RAP,TNFRSF1A,CD70,OSMR,GDF5,CSF2,ACVRL1,IL4,CCL17,IL18R1,IL18,TGFBR1,CSF2RA,VEGFC,IL15RA,TGFB2,IL4R,TNFRSF11B,IFNB1,TGFB3,TNFRSF10D,CCL25,IL15,EDA,CRLF2,CCL22,CSF3R,LTBR,IL11,PPBP,LEP,CCL1,IL24,IL17RA,IL17RB,IFNAR2,XCL1,EDAR,CXCR6,IL23A,CD27,FAS,IL10RB,GH2,CXCR5,CCR3,PDGFC,IL1R2,IL1A,IL2RB,CXCR2,IL2RA,EPOR,LIF,TNFRSF14,LTA,CSF2RB,CNTFR,CCL7,EGF,CXCL12,PDGFB,TPO,TNFSF11,CCL24,CCL23,TGFBR2,CCL21,CCR1,CCL13,IL22RA1,IFNA2,CCR7,IL9R,TNFRSF17,IL21R,TNFRSF13B,CD40LG,FASLG,IFNW1,XCR1,CXCL2,IFNG,TNF,ACVR2B,CCR4,IFNA16,IL13,CCL4,IL19,BMP7,KITLG,TNFRSF9,IL12B,IL2,CCL19
kegg - huntingtons disease	5.07e-09	-2.8	139	NDUFA4,COX6A1,ATP5PD,PLCB1,NDUFA3,COX5B,COX7A2,COX7C,NDUFA5,NDUFA9,NDUFS3,COX7B,ATP5F1C,NDUFA8,COX4I1,NDUFB8,VDAC2,ATP5F1B,GRM5,TBPL1,UQCRC2,NDUFS4,COX6C,SDHB,CLTA,CLTC,ATP5F1D,NDUFB5,NDUFV2,COX8A,DLG4,COX6B1,NDUFB3,NDUFB4,UQCRC1,SLC25A4,ATP5PO,ATP5PB,AP2S1,HDAC2,NDUFB2,CYC1,ATP5MC3,NDUFAB1,VDAC1,ATP5MC1,NDUFB7,COX5A,ATP5F1A,ATP5PF,AP2M1,NDUFA7,DCTN1,NDUFB6,DCTN2,SLC25A5,UQCR10,NDUFS7,UQCR11,DCTN4,NDUFA10,POLR2D,UQCRFS1,NDUFS2,AP2B1,UQCRB,POLR2B,NDUFA1,CYCS,POLR2K,COX7A1,SDHA,NDUFV1,UQCRQ,NDUFS1,NDUFC1,SOD1,AP2A2,POLR2C,DNAL4,BDNF,PPID,POLR2I,SDHD,PPARGC1A,ATP5MC2,VDAC3
kegg - oxidative phosphorylation	5.07e-09	-3.34	91	NDUFA4,COX6A1,ATP5PD,NDUFA3,COX5B,COX7A2,COX7C,NDUFA5,NDUFA9,NDUFS3,COX7B,ATP5F1C,NDUFA8,ATP6V1E1,ATP5MG,COX4I1,NDUFB8,ATP6V1B2,ATP5F1B,UQCRC2,NDUFS4,COX6C,SDHB,ATP5F1D,NDUFB5,NDUFV2,COX8A,ATP6V0B,ATP6AP1,COX6B1,NDUFB3,NDUFB4,UQCRC1,ATP6V1D,ATP5PO,ATP5PB,ATP6V0E2,NDUFB2,CYC1,ATP5MC3,NDUFAB1,ATP6V1A,ATP5MC1,NDUFB7,COX5A,ATP5F1A,ATP5PF,NDUFA7,ATP6V1G1,NDUFB6,ATP6V1F,ATP6V0A1,UQCR10,NDUFS7,UQCR11,NDUFA10,UQCRFS1,NDUFS2,UQCRB,ATP5ME,COX11,NDUFA1,ATP6V1C1,ATP6V0C,ATP6V0D1,COX7A1,SDHA,NDUFV1,UQCRQ,NDUFS1,NDUFC1
kegg - parkinsons disease	5.07e-09	-3.29	89	NDUFA4,COX6A1,ATP5PD,NDUFA3,COX5B,COX7A2,COX7C,NDUFA5,NDUFA9,NDUFS3,COX7B,ATP5F1C,NDUFA8,COX4I1,NDUFB8,VDAC2,ATP5F1B,UQCRC2,NDUFS4,COX6C,SDHB,SNCA,UCHL1,ATP5F1D,NDUFB5,NDUFV2,COX8A,COX6B1,NDUFB3,NDUFB4,UQCRC1,SLC25A4,ATP5PO,ATP5PB,UBB,NDUFB2,CYC1,ATP5MC3,NDUFAB1,VDAC1,ATP5MC1,NDUFB7,COX5A,ATP5F1A,ATP5PF,HTRA2,NDUFA7,NDUFB6,SLC25A5,UQCR10,NDUFS7,UQCR11,NDUFA10,UQCRFS1,NDUFS2,UQCRB,NDUFA1,CYCS,COX7A1,SDHA,NDUFV1,UQCRQ,NDUFS1,NDUFC1,UBA1
naba - core matrisome	5.07e-09	2.28	196	PRELP,MFAP4,LAMB2,PODNL1,EFEMP2,PCOLCE,SRPX2,AEBP1,ECM2,EMID1,COL5A1,ACAN,IGFBP5,LTBP3,EMILIN1,SRPX,COL8A1,BGN,SNED1,THSD4,COL6A1,NID1,TGFBI,TINAGL1,COL6A2,LAMC1,NTN3,COL1A1,VCAN,COL21A1,IGFALS,BCAN,MFAP5,OMD,LAMA2,LAMA1,COL8A2,NTN1,DSPP,AMELY,ELN,COL5A3,HSPG2,FGA,LAMA3,DCN,FMOD,TNN,AMELX,IGFBP7,TSKU,COL13A1,MATN2,LTBP1,CCN6,FNDC8,MATN4,IGFBP1,NYX,COL11A2,COL11A1,COL4A6,MMRN2,LTBP4,AMBN,CRISPLD2,COL1A2,ADIPOQ,COMP,LAMA5,OGN,TNC,NDNF,COL4A3,LAMC3,COL19A1,LAMA4,THBS1,SPARC,LAMB4,SRGN,CCN4,PRG3,DMP1,GAS6,ZP2,EMILIN2,FBLN1,IGFBP6,CRIM1,CCN5,MATN1,MGP,EFEMP1,RELN,ABI3BP,SBSPON,COL4A4,COL18A1,VWA1,VWF,IBSP
naba - matrisome	5.07e-09	2.47	733	PRELP,MUC1,CSF1,MFAP4,ANGPT1,INHBB,PLXNB2,LAMB2,PODNL1,PZP,COLEC12,MMP11,GH1,EFEMP2,CTF1,GPC4,PCOLCE,SRPX2,BMP1,BMP4,S100A2,IL16,AEBP1,LOX,PGF,ECM2,EMID1,COL5A1,ACAN,SFRP4,IGFBP5,FSTL3,LTBP3,ADAMTSL3,PLOD2,ADAMTSL4,MMP14,EMILIN1,F13A1,SRPX,COL8A1,PLXDC2,BGN,FCN1,SNED1,EBI3,THSD4,CCL2,SDC4,ANXA13,COL6A1,PLXNB1,C1QL1,NID1,OSM,TNFSF8,IL37,S100A4,TGFBI,CRLF3,CCL5,PAPPA2,FCN3,SERPINA3,TINAGL1,LGALS14,SCUBE3,ANXA9,PLXNA3,CELA3A,FLT3LG,KNG1,PF4,COL6A2,LAMC1,MMP19,NTN3,ITIH5,FGF3,COL1A1,VEGFB,VCAN,COL21A1,IGFALS,CLEC7A,BCAN,ADAMTS2,GDF3,CLEC5A,MFAP5,OMD,LAMA2,PLG,CLCF1,IL3,CTSH,PCSK6,GDF2,CCL16,LAMA1,FGF4,HYAL4,ST14,HPSE2,GDF5,ADAM8,COL8A2,NTN1,DSPP,CSF2,GDF15,OPRPN,CSHL1,F10,CST8,SERPINA6,AMELY,CRLF1,ANXA2,IL4,CCL17,LGALS9,ELN,CST7,IL18,CLEC2D,CPN2,ANGPT4,COL5A3,IL36A,HSPG2,SERPINF2,VEGFC,SFTPB,TGFB2,FGF22,IFNB1,PLOD3,FGA,MMP2,LAMA3,TGFB3,DCN,FMOD,CTSZ,CELA2B,CELA3B,NRG2,SERPINI2,GPC3,TNN,CCL25,PCSK5,WNT6,TGM1,IL15,C1QTNF1,AMELX,WNT11,EDA,ADAM28,CTSW,CST1,IGFBP7,CLEC1A,WNT1,CCL22,ANXA1,P3H2,IL11,PPBP,LEP,CCL1,SERPING1,IL24,TSKU,COL13A1,MATN2,CST5,LTBP1,MMP9,ADAM30,CTSS,ADAMTS9,SEMA3B,ANXA3,SEMA3A,CCN6,PAMR1,S100A6,FGFBP1,SERPINH1,FNDC8,XCL1,MATN4,CTSE,HYAL1,IGFBP1,BMP10,MMP8,CLEC4M,TGM5,MMP26,HRG,ARTN,ANGPTL4,IL23A,MUC2,NYX,COL11A2,FGF21,GDF11,SERPINB5,COL11A1,FGF18,LOXL1,MUC16,COL4A6,GH2,HPX,PDGFC,MMRN2,EGLN3,LTBP4,AMBN,IL1A,MMP20,SEMA6A,ADAM18,ELANE,CRISPLD2,COL1A2,ADIPOQ,COMP,LAMA5,CTSG,CST4,OGN,TIMP3,MUC4,TNC,LIF,SERPINE1,LTA,S100A10,NDNF,CCL7,SDC2,S100A9,EGF,COL4A3,LAMC3,CLEC4A,COL19A1,BMP15,CLEC1B,WNT8B,ADAMTS7,MUC13,CXCL12,PDGFB,TPO,HYAL2,LAMA4,TNFSF11,CCL24,CCL23,PLOD1,EMCN,MUC6,MMP25,THBS1,SPARC,ADAM20,LAMB4,CCL21,CSPG4,SRGN,CCL13,FGF2,IFNA2,LMAN1L,MMP12,CCN4,IHH,PRG3,PLAU,CLEC10A,DMP1,GAS6,ZP2,S100A11,SERPINA1,CLEC4E,AGT,PI3,SLPI,NODAL,GDF9,EMILIN2,FBLN1,P3H1,ANGPTL7,S100A7,FGF17,IGFBP6,SERPINB3,MMP7,C1QA,CRIM1,FASLG,SEMA4G,CTSB,S100A1,IFNW1,CCN5,LOXL2,MASP1,MATN1,AMBP,TIMP4,LGALS4,CXCL2,LGALS2,IFNG,MGP,ADAM15,TNF,F7,EFEMP1,RELN,KAZALD1,BMP6,HPSE,C1QB,HABP2,IFNA16,S100A14,ABI3BP,IL13,SBSPON,IL36RN,LGALS3,COL4A4,WNT16,FGF8,COL18A1,VWA1,NRTN,BMP5,ADAMTS5,CCL4,IL19,PAPPA,VWF,S100A3,BMP7,KITLG,ITIH1,IBSP,SCUBE2,SEMA4C,SERPINA7,F9,CST2,IL12B,IL2,CCL19,BMP3,SEMA3F,THBS2
naba - matrisome associated	5.07e-09	2.33	537	MUC1,CSF1,ANGPT1,INHBB,PLXNB2,PZP,COLEC12,MMP11,GH1,CTF1,GPC4,BMP1,BMP4,S100A2,IL16,LOX,PGF,SFRP4,FSTL3,ADAMTSL3,PLOD2,ADAMTSL4,MMP14,F13A1,PLXDC2,FCN1,EBI3,CCL2,SDC4,ANXA13,PLXNB1,C1QL1,OSM,TNFSF8,IL37,S100A4,CRLF3,CCL5,PAPPA2,FCN3,SERPINA3,LGALS14,SCUBE3,ANXA9,PLXNA3,CELA3A,FLT3LG,KNG1,PF4,MMP19,ITIH5,FGF3,VEGFB,CLEC7A,ADAMTS2,GDF3,CLEC5A,PLG,CLCF1,IL3,CTSH,PCSK6,GDF2,CCL16,FGF4,HYAL4,ST14,HPSE2,GDF5,ADAM8,CSF2,GDF15,OPRPN,CSHL1,F10,CST8,SERPINA6,CRLF1,ANXA2,IL4,CCL17,LGALS9,CST7,IL18,CLEC2D,CPN2,ANGPT4,IL36A,SERPINF2,VEGFC,SFTPB,TGFB2,FGF22,IFNB1,PLOD3,MMP2,TGFB3,CTSZ,CELA2B,CELA3B,NRG2,SERPINI2,GPC3,CCL25,PCSK5,WNT6,TGM1,IL15,C1QTNF1,WNT11,EDA,ADAM28,CTSW,CST1,CLEC1A,WNT1,CCL22,ANXA1,P3H2,IL11,PPBP,LEP,CCL1,SERPING1,IL24,CST5,MMP9,ADAM30,CTSS,ADAMTS9,SEMA3B,ANXA3,SEMA3A,PAMR1,S100A6,FGFBP1,SERPINH1,XCL1,CTSE,HYAL1,BMP10,MMP8,CLEC4M,TGM5,MMP26,HRG,ARTN,ANGPTL4,IL23A,MUC2,FGF21,GDF11,SERPINB5,FGF18,LOXL1,MUC16,GH2,HPX,PDGFC,EGLN3,IL1A,MMP20,SEMA6A,ADAM18,ELANE,CTSG,CST4,TIMP3,MUC4,LIF,SERPINE1,LTA,S100A10,CCL7,SDC2,S100A9,EGF,CLEC4A,BMP15,CLEC1B,WNT8B,ADAMTS7,MUC13,CXCL12,PDGFB,TPO,HYAL2,TNFSF11,CCL24,CCL23,PLOD1,EMCN,MUC6,MMP25,ADAM20,CCL21,CSPG4,CCL13,FGF2,IFNA2,LMAN1L,MMP12,IHH,PLAU,CLEC10A,S100A11,SERPINA1,CLEC4E,AGT,PI3,SLPI,NODAL,GDF9,P3H1,ANGPTL7,S100A7,FGF17,SERPINB3,MMP7,C1QA,FASLG,SEMA4G,CTSB,S100A1,IFNW1,LOXL2,MASP1,AMBP,TIMP4,LGALS4,CXCL2,LGALS2,IFNG,ADAM15,TNF,F7,KAZALD1,BMP6,HPSE,C1QB,HABP2,IFNA16,S100A14,IL13,IL36RN,LGALS3,WNT16,FGF8,NRTN,BMP5,ADAMTS5,CCL4,IL19,PAPPA,S100A3,BMP7,KITLG,ITIH1,SCUBE2,SEMA4C,SERPINA7,F9,CST2,IL12B,IL2,CCL19,BMP3,SEMA3F,SERPINB8,SERPINA10,ITIH2,FGF6,HGFAC,SERPINA4,ADAMTS6,MMP28,IL5,CCL20,OGFOD2,TNFSF18,CXCL13,COLEC11,SERPINB6,ANXA5,TMPRSS15,MSTN,ITIH3,FGF16,ADAMTS1,CLEC2B,F13B,IL9,FRZB,SERPINB13,SDC1,MMP10,MMP27,IFNA8,SPAM1,FGF23,FGF20,TNFSF4,SULF1,ANXA10,MEP1B,TGM2,SFRP5,PLXNB3,SFRP1,CRNN,CXCL1,IL7,CTSC,FLG,INHBC,COLEC10,S100A5,PIK3IP1,FCN2,LTB,AREG,FGF1,SERPINB1,CXCL3,IL1RN,S100A12
naba - secreted factors	5.07e-09	2.17	249	CSF1,ANGPT1,INHBB,GH1,CTF1,BMP4,S100A2,IL16,PGF,SFRP4,FSTL3,EBI3,CCL2,OSM,TNFSF8,IL37,S100A4,CRLF3,CCL5,SCUBE3,FLT3LG,PF4,FGF3,VEGFB,GDF3,CLCF1,IL3,GDF2,CCL16,FGF4,GDF5,CSF2,GDF15,CSHL1,CRLF1,IL4,CCL17,IL18,ANGPT4,IL36A,VEGFC,TGFB2,FGF22,IFNB1,TGFB3,NRG2,CCL25,WNT6,IL15,WNT11,EDA,WNT1,CCL22,IL11,PPBP,LEP,CCL1,IL24,S100A6,FGFBP1,XCL1,BMP10,ARTN,ANGPTL4,IL23A,FGF21,GDF11,FGF18,GH2,PDGFC,IL1A,LIF,LTA,S100A10,CCL7,S100A9,EGF,BMP15,WNT8B,CXCL12,PDGFB,TPO,TNFSF11,CCL24,CCL23,CCL21,CCL13,FGF2,IFNA2,IHH,S100A11,NODAL,GDF9,ANGPTL7,S100A7,FGF17,FASLG,S100A1,IFNW1,CXCL2,IFNG,TNF,BMP6,IFNA16,S100A14,IL13,IL36RN,WNT16,FGF8,NRTN,BMP5,CCL4,IL19,S100A3,BMP7,KITLG,SCUBE2,IL12B,IL2,CCL19,BMP3,FGF6,HGFAC,IL5,CCL20,TNFSF18,CXCL13,MSTN,FGF16,IL9,FRZB,IFNA8,FGF23,FGF20,TNFSF4,SFRP5,SFRP1,CRNN,CXCL1,IL7,FLG,INHBC,S100A5,PIK3IP1,LTB,AREG,FGF1,CXCL3,IL1RN,S100A12,CXCL5,IL17B,WNT2B,NGF,ANGPT2
reactome - antigen processing ubiquitination proteasome degradation	5.07e-09	-2.41	213	HERC1,UBE2V2,ELOC,TRIM9,PSMD14,UBE2N,PSMD12,SMURF1,RNF14,RBX1,TRIM37,PSMD6,GLMN,PSMD5,CUL2,FBXL15,PSMA3,PSMD8,UBA5,UBE2K,PSMC6,CUL1,PSMC3,RNF7,PSMA5,RNF41,UBB,ANAPC10,FBXW11,PSMA4,PSMB6,KLHL3,BTBD1,RNF4,UBE2S,PSMA1,PSMB5,TRIM36,SKP1,PJA1,ANAPC13,PSMB2,HERC6,RCHY1,BLMH,CUL5,UBA3,PJA2,PSMB3,DZIP3,PSMD1,TRIM32,UBE2A,RNF6,FBXW7,FBXO21,UBE2Q1,PSMD10,UBE2E1,KLHL9,CDC23,PSMD3,UBE2M,ATG7,UBE3B,PSMC1,UBA1,UBE2D2,PSMC4,ARIH2,PSMB4,FBXO41,RNF123,UBE4A,PSMC5,CDC27,PSMC2,PSMA2,CDC34,PSMD4,PSMD11,RNF111,STUB1,PSMD13,UBE2Z,PSMB7,ELOB,NEDD4L,FBXO9,UBE2D1,PSMB10,PSMF1,CUL3,PSMD2,PSMD9,LTN1,ANAPC5,RNF34,UBA52,RNF126,DET1,PSMB1,HERC2,LRRC41,PSMD7,SIAH2,UBC,MGRN1,RNF220
