pathway	padj	NES	size	leadingEdge
kegg - cell cycle	1.17e-08	2.53	112	CDC45,PLK1,E2F3,CDC25B,CCNB1,CCNE1,CCNA2,ESPL1,MCM5,CDC7,TTK,PTTG1,CCNB2,MCM3,BUB1B,CDC25A,PKMYT1,PTTG2,CDC20,CDK4,CDC6,MCM6,CDK1,CDK2,YWHAH,CCND3,BUB1,CDC27,ORC1,RB1,CCNE2,E2F1,MAD1L1,CDC16,HDAC1,MCM7,DBF4,MAD2L1,ORC6,E2F2,MCM4,CDKN2A,ABL1,PCNA
kegg - lysosome	1.17e-08	2.37	104	NAGLU,CTNS,AP3M2,DNASE2B,LIPA,GLA,M6PR,LAPTM5,NAGA,FUCA1,HEXB,CTSD,NAGPA,SLC11A1,CD63,CTSB,CTSL,CTSZ,AP1S2,CTSS,MAN2B1,PSAP,GUSB,SMPD1,CTSA,ACP2,TCIRG1,LGMN,GNS,GGA2,ATP6AP1,PLA2G15,LAPTM4B,GNPTAB,ABCB9,MCOLN1,AP3D1,GALNS,ATP6V1H,ATP6V0D1,ASAH1,ARSB,ATP6V0A2,NPC1,NEU1,PPT1,SGSH,ENTPD4,SORT1,SCARB2,IGF2R,DNASE2,LAMP2,TPP1,HEXA,CTSH
kegg - ribosome	1.17e-08	-2.75	65	RPS25,RPL27,RPL36,RPS4X,RPL7,RPL12,FAU,RPL22,RPS11,RPS6,RPS12,RPL36AL,RPL9,RPL30,RPL27A,RPL41,RPL3,RPL23A,RPS3,RPS27,RPS15A,RPL14,RPLP0,RPL32,RPL31,RPS9,RPL24,RPL6,RPL10A,RPL35A,RPS23,RPS27A,RPL35,RPL37,RPL34,RPS17,RPL11,RPS24,RPL38,RPS29,RPL18,RPS21,RPL19,RPS7,RPS28,RPS5,RPL39,RPL8
reactome - cell cycle	1.17e-08	2.35	546	HJURP,KIF2C,CDC45,TYMS,PLK1,E2F3,CDC25B,EXO1,CCNB1,GINS2,AURKB,CCNE1,HMMR,CCNA2,UBB,ESPL1,CENPM,ZWINT,POLD1,MCM5,CDC7,KIF18A,CENPA,FOXM1,PTTG1,AURKA,GINS1,PSMB8,BIRC5,PSMB4,CENPF,RUVBL1,NCAPG,CCNB2,KIF20A,MCM3,LYN,NDC80,SKA1,ERCC6L,BUB1B,UBE2C,RTEL1,CENPE,CDC25A,KNTC1,BRCA2,TPX2,POLA2,FEN1,GORASP2,NUP93,NSD2,PSMB10,PKMYT1,CDC20,H2AZ1,CDK4,CENPX,CDC6,NEK2,AKT1,RPA3,MCM6,CDK1,CDCA8,BLM,TK1,CDK2,SMC4,LPIN2,PHLDA1,NCAPH,DNA2,NUP210,GINS4,PSMD14,NUP62,YWHAH,TOP2A,PCBP4,CCND3,LMNB1,BUB1,PSME3,CDC27,NUP58,RFC4,MDC1,CHMP6,PLK4,FKBP6,KIF23,SPDL1,ORC1,LIG1,CENPQ,CSNK2A1,LIN37,RB1,CSNK1D,BRCA1,CCNE2,ACD,E2F1,NCAPG2,MAD1L1,PSMB9,VRK1,RAD51C,TUBG2,RFC3,TUBB4A,CDC16,UBE2I,BORA,OIP5,FBXO5,CENPN,PSMA5,RRM2,TUBG1,TOP3A,HDAC1,DHFR,MCM7,H2AX,DBF4,E2F6,TUBB2B,TERT,POLE2,ZWILCH,RAD1,MAD2L1,PSMD2,AHCTF1,UBE2N,RFC2,ORC6,E2F2,RAD51,MCM4,CLSPN,PSMC2,CDKN2A,CEP250,ABL1,RAB2A,ODF2,PCNA,PSME4,CENPU,DSCC1,MYBL2,PSMB2,GINS3,CKS1B,SMC2,AAAS,NUP42,TUBA1B,CEP41,CEP131,PSMD1,NINL,CDC25C,PSMC3IP,RSF1,LCMT1,SFI1,H2AZ2,DSN1,NDE1,ITGB3BP,AKT3,RUVBL2,PRKACA,RBL1,UBE2V2,CKAP5,PSMC4,SPC25,NHP2,NUP98,ORC5,TUBB,MCM2,NBN,NUP153,NCAPD2,PSMD13,SYCP2,GSK3B,TUBB3,UBE2D1,NUDC,MDM2,VPS4A,MCM10,CEP152,RCC1,HUS1,H2BC11
reactome - cell cycle checkpoints	1.17e-08	2.44	238	KIF2C,CDC45,PLK1,EXO1,CCNB1,AURKB,CCNE1,CCNA2,UBB,CENPM,ZWINT,MCM5,CDC7,KIF18A,CENPA,PSMB8,BIRC5,PSMB4,CENPF,CCNB2,MCM3,NDC80,SKA1,ERCC6L,BUB1B,UBE2C,CENPE,CDC25A,KNTC1,NSD2,PSMB10,PKMYT1,CDC20,CDC6,RPA3,MCM6,CDK1,CDCA8,BLM,CDK2,DNA2,PSMD14,YWHAH,PCBP4,BUB1,PSME3,CDC27,RFC4,MDC1,SPDL1,ORC1,CENPQ,BRCA1,CCNE2,MAD1L1,PSMB9,RFC3,CDC16,CENPN,PSMA5,TOP3A,MCM7,H2AX,DBF4,ZWILCH,RAD1,MAD2L1,PSMD2,AHCTF1,UBE2N,RFC2,ORC6,MCM4,CLSPN,PSMC2,CDKN2A,PSME4,CENPU,PSMB2,PSMD1,CDC25C,DSN1,NDE1,ITGB3BP,UBE2V2,CKAP5,PSMC4,SPC25,NUP98,ORC5,MCM2,NBN,PSMD13,UBE2D1,NUDC,MDM2,MCM10,HUS1,H2BC11,PSMD4,H2BC3,PSMB3,PSMA1,RFC5,CENPI
reactome - cell cycle mitotic	1.17e-08	2.32	453	KIF2C,CDC45,TYMS,PLK1,E2F3,CDC25B,CCNB1,GINS2,AURKB,CCNE1,HMMR,CCNA2,UBB,ESPL1,CENPM,ZWINT,POLD1,MCM5,CDC7,KIF18A,CENPA,FOXM1,PTTG1,AURKA,GINS1,PSMB8,BIRC5,PSMB4,CENPF,NCAPG,CCNB2,KIF20A,MCM3,LYN,NDC80,SKA1,ERCC6L,BUB1B,UBE2C,CENPE,CDC25A,KNTC1,TPX2,POLA2,FEN1,GORASP2,NUP93,PSMB10,PKMYT1,CDC20,H2AZ1,CDK4,CDC6,NEK2,AKT1,RPA3,MCM6,CDK1,CDCA8,TK1,CDK2,SMC4,LPIN2,PHLDA1,NCAPH,DNA2,NUP210,GINS4,PSMD14,NUP62,TOP2A,CCND3,LMNB1,BUB1,PSME3,CDC27,NUP58,RFC4,CHMP6,PLK4,KIF23,SPDL1,ORC1,LIG1,CENPQ,CSNK2A1,LIN37,RB1,CSNK1D,CCNE2,E2F1,NCAPG2,MAD1L1,PSMB9,VRK1,TUBG2,RFC3,TUBB4A,CDC16,UBE2I,BORA,FBXO5,CENPN,PSMA5,RRM2,TUBG1,HDAC1,DHFR,MCM7,H2AX,DBF4,E2F6,TUBB2B,POLE2,ZWILCH,MAD2L1,PSMD2,AHCTF1,RFC2,ORC6,E2F2,MCM4,PSMC2,CDKN2A,CEP250,ABL1,RAB2A,ODF2,PCNA,PSME4,CENPU,MYBL2,PSMB2,GINS3,CKS1B,SMC2,AAAS,NUP42,TUBA1B,CEP41,CEP131,PSMD1,NINL,CDC25C,LCMT1,SFI1,H2AZ2,DSN1,NDE1,ITGB3BP,AKT3
reactome - dna replication	1.17e-08	2.58	112	CDC45,E2F3,GINS2,CCNE1,CCNA2,UBB,POLD1,MCM5,CDC7,GINS1,PSMB8,PSMB4,MCM3,UBE2C,POLA2,FEN1,PSMB10,CDC6,RPA3,MCM6,CDK2,DNA2,GINS4,PSMD14,PSME3,CDC27,RFC4,ORC1,LIG1,CCNE2,E2F1,PSMB9,RFC3,CDC16,PSMA5,MCM7,DBF4,POLE2,PSMD2,RFC2,ORC6,E2F2,MCM4,PSMC2,PCNA,PSME4,PSMB2,GINS3,PSMD1,PSMC4,ORC5,MCM2,PSMD13,UBE2D1,MCM10,PSMD4,PSMB3,PSMA1,RFC5,PSME1,GMNN,CUL1,CDT1,POLA1
reactome - eukaryotic translation elongation	1.17e-08	-2.85	69	RPS25,RPL27,RPL36,RPS4X,RPL7,RPL12,FAU,RPL22,RPS11,RPS6,RPS12,RPL36AL,RPL9,RPL30,RPL27A,RPL41,RPL3,RPL23A,RPS3,RPS27,RPS15A,RPL14,RPLP0,RPL32,RPL31,RPS9,RPL24,RPL6,RPL10A,RPL35A,RPS23,RPS27A,RPL35,EEF1A1,RPL37,RPL34,RPS17,RPL11,RPS24,RPL38,RPS29,RPL18,RPS21,RPL19,EEF1D,RPS7,RPS28,RPS5,RPL39
reactome - eukaryotic translation initiation	1.17e-08	-2.67	93	RPS25,RPL27,RPL36,RPS4X,RPL7,RPL12,FAU,RPL22,RPS11,RPS6,RPS12,RPL36AL,RPL9,EIF3L,RPL30,EIF3F,RPL27A,RPL41,EIF3E,EIF4B,RPL3,RPL23A,RPS3,RPS27,EIF3K,RPS15A,RPL14,RPLP0,RPL32,RPL31,RPS9,RPL24,RPL6,RPL10A,RPL35A,RPS23,EIF3D,RPS27A,RPL35,EIF3A,EIF3M,EIF2S3,RPL37,RPL34,RPS17,RPL11,RPS24,RPL38,EIF2B4,RPS29,RPL18,RPS21,EIF3H,RPL19,RPS7,RPS28,RPS5,RPL39
reactome - fatty acid metabolism	1.17e-08	-2.39	136	ACADL,ALDH3A2,CRAT,ACACB,ACSF2,HADH,CYP2J2,ACSBG1,SCP2,SLC22A5,ALOX15B,CYP4B1,HPGDS,CROT,PON3,RXRA,ELOVL4,EPHX2,ACSM3,ACADM,ALOX12,CYP4F8,HSD17B12,AKR1C3,ACSL1,HSD17B8,ACOX2,ACAA2,PTGIS,PTGES,ELOVL6,PTGS1,FAAH,ALOXE3,PCCA,HSD17B4,SLC27A2,HAO2,CBR4,ACOX1,HADHA,ECI1,SLC25A20,PRKAG2,CYP1B1,FADS2,PHYH,ACADVL,CYP4F2,CYP2C9,HADHB,OLAH
