pathway	padj	NES	size	leadingEdge
kegg - spliceosome	3.63e-09	2.63	104	EFTUD2,DDX23,SNRPB,SF3B3,PRPF19,PRPF4,EIF4A3,HNRNPM,SF3B2,PUF60,PRPF6,SNRPA,DHX8,SF3A3,U2AF2,PPIL1,PRPF40A,USP39,PRPF31,TRA2A,NCBP2,SNRPD1,SNRPC,PPIH,PRPF3,DHX15,SNRPG,NCBP1,SNRPD2,SRSF1,DHX38,CDC5L,BUD31,SRSF7,PCBP1,SF3B4,SNRPF,U2AF1,HNRNPK,MAGOHB,DDX46,SNRPA1,SMNDC1,CHERP,SF3B6,SART1,U2SURP,LSM5,PHF5A,LSM4,CRNKL1,TRA2B,SNRPB2,PRPF8,SNRPE,LSM2,ALYREF,SRSF3,PQBP1,SF3A2,PRPF38A,TCERG1,DHX16,LSM7,SF3A1
pid - integrin1 pathway	3.63e-09	2.54	61	COL5A2,COL1A1,PLAU,SPP1,COL4A1,TGFBI,COL3A1,THBS2,ITGB1,COL6A3,TGM2,VCAM1,ITGA3,COL5A1,COL11A1,LAMA4,PLAUR,ITGA5,CD14,CD81,LAMC2,ITGA11,LAMB1,COL18A1,MDK,ITGA2,LAMC1,THBS1,TNC,FN1
pid - myc activ pathway	3.63e-09	2.54	65	CAD,CDK4,RUVBL1,ODC1,RUVBL2,TK1,KAT2A,DDX18,E2F3,BCAT1,HSPA4,MMP9,POLR3D,TP53,NBN,BIRC5,SLC2A1,LDHA,UBTF,CCNB1,CDC25A,TFRC,CDCA7,NCL,CCND2,PMAIP1,SUPT3H,MYC,HSPD1,SNAI1,EIF4G1,ACTL6A,BAX,PFKM,PRDX3,MTDH,GAPDH,EIF2S1,RIOX2,HMGA1
reactome - adaptive immune system	3.63e-09	1.87	598	COL1A1,LILRB4,RELA,TREM2,RNF19B,HECW2,CTSB,CTSA,COL3A1,TAP2,LYN,MICB,PLCG1,PSMD2,ATG7,ITGB1,RIPK2,NFKB1,TAPBP,CTSC,PSMC4,CYBB,KLC1,CD300LF,VCAM1,KIF2C,CD300A,PPP2R5D,PSMD3,NEDD4,AP2S1,BLMH,NCR3LG1,KIF5B,KIF23,TYROBP,PSMD14,NFKBIE,MAPKAP1,PSMC3,PPIA,PIK3AP1,UBE2C,UBR4,ITGB5,PSMB4,PSMB7,KIF18A,UBE2L6,PSMB3,PSMB2,MAP3K8,KIF20A,PTPN6,PSMA1,CD14,CD81,PSMD12,SPSB1,TREM1,CDC20,TRIM37,LCP2,NECTIN2,TRIM32,PTPN11,KIF22,PSMD11,RNF220,ICOS,AP1M1,GLMN,CTSK,MTOR,C3,MRC2,AP2B1,SEC61A2,CYBA,PSME3,PSMA4,PSMB5,NCF2,MALT1,CD274,PSMB1,KIF15,BCAP31,ITGB2,RBCK1,CENPE,CSK,UBE2Z,NFKBIB,DTX3L,FBXO32,CTLA4,FBXO22,TLR2,KIF11,PSMD7,ASB6,UBA1,MAP3K7,LRRC41,FBXO31,TRIB3,PSME4,BTBD1,PSMC5,PSMA5,SKP2,TLR4,DYNC1H1,PSMD1,ICAM1,PPP2R5E,THEM4,ACTR1A,PSMD10,RNF114,KLHL5,STX4,RNF41,PSMA3,HLA-F,FBXO6,PPP2R1A,NCK1,CD80,PIK3CA,AKT2,PSME1,RNF25,ELOC,ASB4,AP2M1,MGRN1,CD86,FBXO41,PSMC2,UBE2D4,YWHAZ,DCAF1,UBE2Q1,FYB1,PVR,AP2A1,HLA-DOA,CD34,SEC23A,PSMD8,TRAF7,PSMD6,TRAIP,LRSAM1,ASB7,UBE3D,UBE2D1,UBA3,REL,RAB7A,PAG1,PSMD4,CUL1,DCTN5,CD300C,SIPA1,CLTA,UBAC1,HLA-DPA1,UBE2W,SEM1,LONRF1,KLHL11,UBE2S,KEAP1,PJA1,HCST,SOCS3,TUBB6,ICOSLG,VAV1,KLRD1,PSMD13,PPL,UBE2D2,AP2A2,PSMF1,SIGLEC9,KLHL42,KIF3C,GRB2,RNF19A,HLA-E,HLA-DMB,KLHL20,AP1S1,KBTBD6,ANAPC10,RNF213,HLA-DQA1,RPS27A,CLEC2B,UBE2E1,UBE2V2,TRAT1,UBE2N,YWHAB,ULBP1,PSMB8,PIK3R3,DYNC1LI1,ITGA4,ANAPC11,HRAS,PTPRC,ORAI2,SELL,KLC2,CD226,ANAPC5,CANX,LAIR1,TPP2,NRAS,TUBA4A,RLIM,CDC23,ELOB,KLHL25,RNF115,PSMC1,PSMD5,MYLIP,CUL2,SOCS1,SMURF2,CD1A
reactome - antigen processing cross presentation	3.63e-09	2.43	80	TAP2,PSMD2,TAPBP,PSMC4,CYBB,PSMD3,PSMD14,PSMC3,ITGB5,PSMB4,PSMB7,PSMB3,PSMB2,PSMA1,CD14,PSMD12,PSMD11,MRC2,SEC61A2,CYBA,PSME3,PSMA4,PSMB5,NCF2,PSMB1,TLR2,PSMD7,PSME4,PSMC5,PSMA5,TLR4,PSMD1,PSMD10,STX4,PSMA3,HLA-F,PSME1,PSMC2,PSMD8,PSMD6,PSMD4,SEM1,PSMD13,PSMF1,HLA-E,RPS27A,PSMB8
reactome - apc c mediated degradation of cell cycle proteins	3.63e-09	2.52	72	PSMD2,PSMC4,PSMD3,PSMD14,PSMC3,UBE2C,AURKB,PSMB4,PSMB7,PSMB3,PSMB2,PTTG1,PSMA1,PSMD12,CDC20,CCNB1,FBXO5,CDK2,PSMD11,NEK2,CDK1,PSME3,PSMA4,PSMB5,PSMB1,BUB3,MAD2L1,PSMD7,PSME4,PSMC5,PSMA5,SKP2,PSMD1,PSMD10,PSMA3,PSME1,PLK1,CCNA2,PSMC2,PSMD8,PSMD6,UBE2D1,PSMD4,CUL1,SEM1,PSMD13,PSMF1,ANAPC10,RPS27A,UBE2E1,PSMB8,ANAPC11,ANAPC5,CDC23,PSMC1,PSMD5
reactome - assembly of the pre replicative complex	3.63e-09	2.69	61	PSMD2,MCM7,MCM2,ORC1,PSMC4,E2F3,MCM5,MCM6,PSMD3,PSMD14,PSMC3,PSMB4,PSMB7,PSMB3,PSMB2,MCM3,PSMA1,PSMD12,CDC6,PSMD11,PSME3,PSMA4,PSMB5,MCM4,CDT1,PSMB1,PSMD7,PSME4,PSMC5,PSMA5,ORC3,PSMD1,PSMD10,PSMA3,PSME1,PSMC2,MCM8,PSMD8,PSMD6,PSMD4,ORC5,ORC6,E2F1,SEM1,PSMD13,PSMF1,ORC2,RPS27A,PSMB8,ORC4,PSMC1,PSMD5,E2F2
reactome - cellular responses to external stimuli	3.63e-09	2.2	449	RELA,STAT3,SERPINH1,CDK4,MAP4K4,PSMD2,NOX4,NUP188,ETS2,CCNE1,NFKB1,PSMC4,CYBB,STIP1,ATP6V1B2,E2F3,CXCL8,PSMD3,HSPA4,RPL27,RAE1,HIKESHI,PSMD14,RPL32,PSMC3,NUP107,UBE2C,GPX8,HSPH1,TP53,NBN,PSMB4,H2AX,PSMB7,PSMB3,PSMB2,HSPB1,PSMA1,PSMD12,TPR,GPX7,RPL8,NDC1,AJUBA,MRE11,RPL30,RRAGD,NUP155,NUP37,TFDP1,HIF1A,IGFBP7,CEBPB,ATP6V1C1,RPLP1,H4C5,CDK2,NUP153,HSPA14,PSMD11,RPL10A,DNAJA1,SEH1L,MTOR,CYBA,PSME3,PSMA4,PSMB5,RPS21,NCF2,PSMB1,NUP133,HSPA4L,NUP98,H1-5,GPX1,NUP160,NUP35,RBBP7,H3C2,EIF2S2,NUP214,ETS1,PSMD7,TRIB3,ERF,PSME4,PSMC5,RPL19,PSMA5,H3C11,DYNC1H1,PSMD1,LMNB1,EZH2,ACTR1A,PSMD10,PSMA3,H1-4,RPA1,PSME1,ATP6V1C2,NUP93,RPS15A,ELOC,CCNA2,CBX4,VCP,RPL41,AGO3,PTGES3,RPA2,DNAJC2,PSMC2,RB1,RPL7,NUP58,ACD,C12orf66,CCNE2,H2AZ2,H3C7,RPS18,RPL38,PSMD8,PSMD6,BMT2,H2BC17,RPL18,PRDX3,UBE2D1,CABIN1,CAMK2G,PSMD4,CBX8,DCTN5,IL6,RPS5,RPL35,H2BC12,ATP6V1F,BAG4,RHEB,RPS19,RPL39L,IL1A,EIF2S1,H4C4,NUP42,H2AZ1,EED,EIF2AK1,CDKN2A,E2F1,NPRL3,RPL39,SEM1,DEDD2,H2AC8,MRPL18,TNIK,RPS7,KPTN,H1-3,ATP6V0D2,TUBB6,FAU,RPA3,DNAJB1,RPL22L1,HMGA1,H4C8,PSMD13,AKT1S1,NUP85,MAPKAPK5,RPL22,UBE2D2,PSMF1,CCAR2,RPS14,EEF1A1,ANAPC10,H2AC4,RPS27A,LAMTOR1,RPL15,UBE2E1,GRB10,PSMB8,ATP6V0B,DYNC1LI1,HSPA9,HSF1,ANAPC11,TXN,H2BC9,ERO1A,ANAPC5,SIRT1,RPL29,TUBA4A,EHMT2,CDC23,MOV10,ELOB,PPP1R15A,PSMC1,PSMD5,CUL2,RPL35A,FKBP4,SOD1,SZT2,H2BC13,RPTOR,E2F2,LAMTOR2,MDM2,TFDP2,PSMA2,RPS24,MLST8,ATF5,WDR24,ATF2,H1-1,ATR,CBX2,NUP43,NUP88,CDKN2D,AAAS,EP300,UBA52,RRAGC,ATP6V1E2,TERF2,DNAJC7,ANAPC2,POT1,PHC2
reactome - cell cycle	3.63e-09	2.91	537	CDC25B,CSNK2B,CDK4,LYN,RUVBL1,TPX2,PSMD2,MCM7,MCM2,RCC2,RUVBL2,MAPRE1,NUP188,EXO1,TK1,CCNE1,ORC1,TUBB,TP53BP1,CENPI,CKAP5,CHEK1,SDCCAG8,PSMC4,RANGAP1,E2F3,KPNB1,YWHAG,KIF2C,CDC45,PPP2R5D,MCM5,MCM6,PSMD3,RFC3,TOP2A,MCM10,POLA2,RAE1,TYMS,KIF23,PSMD14,PRIM2,CENPF,PSMC3,CDCA5,NUP107,LBR,UBE2C,AURKB,BUB1,SPC25,ESPL1,FOXM1,HJURP,CETN2,BARD1,TP53,PRIM1,YWHAQ,NBN,PSMB4,H2AX,PSMB7,BIRC5,KIF18A,NDC80,PSMB3,PPME1,PSMB2,KIF20A,MCM3,PTTG1,MZT1,HDAC8,PKMYT1,PSMA1,NDE1,PSMD12,CDC20,CCNB1,ERCC6L,CDCA8,TPR,CEP250,NDC1,AJUBA,PSMC3IP,CDC25A,MRE11,ZWILCH,CDC6,NUP155,RRM2,NUP37,FBXO5,TFDP1,CCNB2,CCND2,GINS4,H4C5,CDK2,XPO1,KNTC1,WRAP53,NUP153,RFC2,PSMD11,POLE3,NUF2,PLK4,NEK2,CDK1,DSCC1,CDC7,SEH1L,POLA1,GINS3,SKA1,NCAPG2,NEK9,UBE2I,PSME3,NCAPG,PCNA,LIG1,PSMA4,CDC25C,ZWINT,PSMB5,POLE2,MCM4,CDT1,PSMB1,NUP133,MASTL,NUP98,CEP135,CEP72,ODF2,NME7,BRCA2,SGO2,CENPE,MYBL2,LMNA,NUP160,POLD2,MDC1,OIP5,BUB3,NCAPD2,NUP35,MYC,MAD2L1,RBBP7,H3C2,BORA,NUP214,PSMD7,SPDL1,SMC4,ZW10,POLD3,TOP3A,PSME4,LIN9,PSMC5,SMC2,PSMA5,SKP2,DNA2,TAOK1,RNF8,H3C11,SGO1,DYNC1H1,POLD1,ORC3,BLM,PSMD1,LMNB1,PPP2R5E,E2F5,ACTR1A,PSMD10,HMMR,CEP76,BANF1,PSMA3,MND1,TUBGCP3,CENPU,PPP2R1A,PPP2R2A,NCAPD3,AKT2,RPA1,PSME1,PLK1,GINS2,NUP93,BRCA1,CCNA2,CKS1B,CENPH,EMD,HUS1,TOPBP1,RBL1,RPA2,INCENP,RAD51,PSMC2,CENPJ,MLH3,RB1,YWHAZ,RAD1,NUP58,ACD,CCNE2,H2AZ2,DSN1,H3C7,MCM8,CEP164,KNL1,RAD21,PSMD8,PSMD6,H2BC17,CENPO,CENPK,CLSPN,SMC3,UBE2D1,UIMC1,PCM1,LEMD2,NEK7,PSMD4,CUL1,H2BC12,COP1,GORASP2,PDS5B,PHF20,GINS1,CENPM,WEE1,ENSA,PHLDA1,CHMP4B,RBBP8,H4C4,NUP42,ORC5,H2AZ1,ORC6,CDKN2A,E2F1,TUBGCP4,SEM1,H2AC8,ITGB3BP,TUBB6,DIDO1,RPA3,CHMP7,SMC1A,H4C8,PSMD13,MIS18BP1,HAUS8,TMPO,NUP85,SFN,PSMF1,ORC2,DBF4,LPIN1,CENPQ,SMARCA5,WRN,BRIP1,ANAPC10,H2AC4,CHTF8,RPS27A,RFC5,TUBGCP2,NHP2,UBE2E1,UBE2V2,UBE2N,YWHAB,PSMB8,SKA2,MIS18A,HAUS2,DYNC1LI1,RSF1,ANAPC11,H2BC9,MAX,ANAPC5,ALMS1,CENPN,FEN1,TUBA4A,CDC23,ORC4,NEDD1,SPAST,CCNH,PSMC1,PSMD5,ARPP19,STAG1,H2BC13,FGFR1OP,CDK7,E2F2,STAG2,MDM2,CLASP2,TFDP2,HAUS3,NUMA1,ESCO1,PSMA2,GAR1,HAUS1,RAD51C,ATR,NUP43,CLIP1,PIF1,NUP88,BRCC3,CDKN2D,AAAS,PIAS4,EP300,UBA52,NIPBL,POLE,CHTF18,ABL1,PRKCA,EML4,TERF2,ANAPC2,PPP1R12A,POT1,HDAC1
reactome - cell cycle checkpoints	3.63e-09	2.99	237	PSMD2,MCM7,MCM2,RCC2,MAPRE1,EXO1,CCNE1,ORC1,TP53BP1,CENPI,CKAP5,CHEK1,PSMC4,RANGAP1,YWHAG,KIF2C,CDC45,PPP2R5D,MCM5,MCM6,PSMD3,RFC3,MCM10,PSMD14,CENPF,PSMC3,NUP107,UBE2C,AURKB,BUB1,SPC25,BARD1,TP53,YWHAQ,NBN,PSMB4,H2AX,PSMB7,BIRC5,KIF18A,NDC80,PSMB3,PSMB2,MCM3,PKMYT1,PSMA1,NDE1,PSMD12,CDC20,CCNB1,ERCC6L,CDCA8,CDC25A,MRE11,ZWILCH,CDC6,NUP37,CCNB2,H4C5,CDK2,XPO1,KNTC1,RFC2,PSMD11,NUF2,CDK1,CDC7,SEH1L,SKA1,PSME3,PSMA4,CDC25C,ZWINT,PSMB5,MCM4,PSMB1,NUP133,NUP98,SGO2,CENPE,NUP160,MDC1,BUB3,MAD2L1,PSMD7,SPDL1,ZW10,TOP3A,PSME4,PSMC5,PSMA5,DNA2,TAOK1,RNF8,SGO1,DYNC1H1,ORC3,BLM,PSMD1,PPP2R5E,PSMD10,PSMA3,CENPU,PPP2R1A,RPA1,PSME1,PLK1,BRCA1,CCNA2,CENPH,HUS1,TOPBP1,RPA2,INCENP,PSMC2,YWHAZ,RAD1,CCNE2,DSN1,MCM8,KNL1,PSMD8,PSMD6,H2BC17,CENPO,CENPK,CLSPN,UBE2D1,UIMC1,PSMD4,H2BC12,COP1,PHF20,CENPM,WEE1,RBBP8,H4C4,ORC5,ORC6,CDKN2A,SEM1,ITGB3BP,RPA3,H4C8,PSMD13,NUP85,SFN,PSMF1,ORC2,DBF4,CENPQ,WRN,BRIP1,ANAPC10,RPS27A,RFC5,UBE2E1,UBE2V2,UBE2N,YWHAB,PSMB8,SKA2,DYNC1LI1,ANAPC11,H2BC9
